courier_zone_price_id,courier_id courier_zone_id,,from_kg,to_kg,price,status,date_added,date_modify,is_delete
55093,4,44,581,581.99,127107.606,1,,,0
55094,4,44,582,582.99,127326.006,1,,,0
55095,4,44,583,583.99,127544.406,1,,,0
55096,4,44,584,584.99,127762.806,1,,,0
55097,4,44,585,585.99,127981.206,1,,,0
55098,4,44,586,586.99,128199.606,1,,,0
55099,4,44,587,587.99,128418.006,1,,,0
55100,4,44,588,588.99,128636.406,1,,,0
55101,4,44,589,589.99,128854.806,1,,,0
55102,4,44,590,590.99,129073.206,1,,,0
55103,4,44,591,591.99,129291.606,1,,,0
55104,4,44,592,592.99,129510.006,1,,,0
55105,4,44,593,593.99,129728.406,1,,,0
55106,4,44,594,594.99,129946.806,1,,,0
55107,4,44,595,595.99,130165.206,1,,,0
55108,4,44,596,596.99,130383.606,1,,,0
55109,4,44,597,597.99,130602.006,1,,,0
55110,4,44,598,598.99,130820.406,1,,,0
55111,4,44,599,599.99,131038.806,1,,,0
55112,4,44,600,600.99,131257.206,1,,,0
55113,4,44,601,601.99,131475.606,1,,,0
55114,4,44,602,602.99,131694.006,1,,,0
55115,4,44,603,603.99,131912.406,1,,,0
55116,4,44,604,604.99,132130.806,1,,,0
55117,4,44,605,605.99,132349.206,1,,,0
55118,4,44,606,606.99,132567.606,1,,,0
55119,4,44,607,607.99,132786.006,1,,,0
55120,4,44,608,608.99,133004.406,1,,,0
55121,4,44,609,609.99,133222.806,1,,,0
55122,4,44,610,610.99,133441.206,1,,,0
55123,4,44,611,611.99,133659.606,1,,,0
55124,4,44,612,612.99,133878.006,1,,,0
55125,4,44,613,613.99,134096.406,1,,,0
55126,4,44,614,614.99,134314.806,1,,,0
55127,4,44,615,615.99,134533.206,1,,,0
55128,4,44,616,616.99,134751.606,1,,,0
55129,4,44,617,617.99,134970.006,1,,,0
55130,4,44,618,618.99,135188.406,1,,,0
55131,4,44,619,619.99,135406.806,1,,,0
55132,4,44,620,620.99,135625.206,1,,,0
55133,4,44,621,621.99,135843.606,1,,,0
55134,4,44,622,622.99,136062.006,1,,,0
55135,4,44,623,623.99,136280.406,1,,,0
55136,4,44,624,624.99,136498.806,1,,,0
55137,4,44,625,625.99,136717.206,1,,,0
55138,4,44,626,626.99,136935.606,1,,,0
55139,4,44,627,627.99,137154.006,1,,,0
55140,4,44,628,628.99,137372.406,1,,,0
55141,4,44,629,629.99,137590.806,1,,,0
55142,4,44,630,630.99,137809.206,1,,,0
55143,4,44,631,631.99,138027.606,1,,,0
55144,4,44,632,632.99,138246.006,1,,,0
55145,4,44,633,633.99,138464.406,1,,,0
55146,4,44,634,634.99,138682.806,1,,,0
55147,4,44,635,635.99,138901.206,1,,,0
55148,4,44,636,636.99,139119.606,1,,,0
55149,4,44,637,637.99,139338.006,1,,,0
55150,4,44,638,638.99,139556.406,1,,,0
55151,4,44,639,639.99,139774.806,1,,,0
55152,4,44,640,640.99,139993.206,1,,,0
55153,4,44,641,641.99,140211.606,1,,,0
55154,4,44,642,642.99,140430.006,1,,,0
55155,4,44,643,643.99,140648.406,1,,,0
55156,4,44,644,644.99,140866.806,1,,,0
55157,4,44,645,645.99,141085.206,1,,,0
55158,4,44,646,646.99,141303.606,1,,,0
55159,4,44,647,647.99,141522.006,1,,,0
55160,4,44,648,648.99,141740.406,1,,,0
55161,4,44,649,649.99,141958.806,1,,,0
55162,4,44,650,650.99,142177.206,1,,,0
55163,4,44,651,651.99,142395.606,1,,,0
55164,4,44,652,652.99,142614.006,1,,,0
55165,4,44,653,653.99,142832.406,1,,,0
55166,4,44,654,654.99,143050.806,1,,,0
55167,4,44,655,655.99,143269.206,1,,,0
55168,4,44,656,656.99,143487.606,1,,,0
55169,4,44,657,657.99,143706.006,1,,,0
55170,4,44,658,658.99,143924.406,1,,,0
55171,4,44,659,659.99,144142.806,1,,,0
55172,4,44,660,660.99,144361.206,1,,,0
55173,4,44,661,661.99,144579.606,1,,,0
55174,4,44,662,662.99,144798.006,1,,,0
55175,4,44,663,663.99,145016.406,1,,,0
55176,4,44,664,664.99,145234.806,1,,,0
55177,4,44,665,665.99,145453.206,1,,,0
55178,4,44,666,666.99,145671.606,1,,,0
55179,4,44,667,667.99,145890.006,1,,,0
55180,4,44,668,668.99,146108.406,1,,,0
55181,4,44,669,669.99,146326.806,1,,,0
55182,4,44,670,670.99,146545.206,1,,,0
55183,4,44,671,671.99,146763.606,1,,,0
55184,4,44,672,672.99,146982.006,1,,,0
55185,4,44,673,673.99,147200.406,1,,,0
55186,4,44,674,674.99,147418.806,1,,,0
55187,4,44,675,675.99,147637.206,1,,,0
55188,4,44,676,676.99,147855.606,1,,,0
55189,4,44,677,677.99,148074.006,1,,,0
55190,4,44,678,678.99,148292.406,1,,,0
55191,4,44,679,679.99,148510.806,1,,,0
55192,4,44,680,680.99,148729.206,1,,,0
55193,4,44,681,681.99,148947.606,1,,,0
55194,4,44,682,682.99,149166.006,1,,,0
55195,4,44,683,683.99,149384.406,1,,,0
55196,4,44,684,684.99,149602.806,1,,,0
55197,4,44,685,685.99,149821.206,1,,,0
55198,4,44,686,686.99,150039.606,1,,,0
55199,4,44,687,687.99,150258.006,1,,,0
55200,4,44,688,688.99,150476.406,1,,,0
55201,4,44,689,689.99,150694.806,1,,,0
55202,4,44,690,690.99,150913.206,1,,,0
55203,4,44,691,691.99,151131.606,1,,,0
55204,4,44,692,692.99,151350.006,1,,,0
55205,4,44,693,693.99,151568.406,1,,,0
55206,4,44,694,694.99,151786.806,1,,,0
55207,4,44,695,695.99,152005.206,1,,,0
55208,4,44,696,696.99,152223.606,1,,,0
55209,4,44,697,697.99,152442.006,1,,,0
55210,4,44,698,698.99,152660.406,1,,,0
55211,4,44,699,699.99,152878.806,1,,,0
55212,4,44,700,700.99,153097.206,1,,,0
55213,4,44,701,701.99,153315.606,1,,,0
55214,4,44,702,702.99,153534.006,1,,,0
55215,4,44,703,703.99,153752.406,1,,,0
55216,4,44,704,704.99,153970.806,1,,,0
55217,4,44,705,705.99,154189.206,1,,,0
55218,4,44,706,706.99,154407.606,1,,,0
55219,4,44,707,707.99,154626.006,1,,,0
55220,4,44,708,708.99,154844.406,1,,,0
55221,4,44,709,709.99,155062.806,1,,,0
55222,4,44,710,710.99,155281.206,1,,,0
55223,4,44,711,711.99,155499.606,1,,,0
55224,4,44,712,712.99,155718.006,1,,,0
55225,4,44,713,713.99,155936.406,1,,,0
55226,4,44,714,714.99,156154.806,1,,,0
55227,4,44,715,715.99,156373.206,1,,,0
55228,4,44,716,716.99,156591.606,1,,,0
55229,4,44,717,717.99,156810.006,1,,,0
55230,4,44,718,718.99,157028.406,1,,,0
55231,4,44,719,719.99,157246.806,1,,,0
55232,4,44,720,720.99,157465.206,1,,,0
55233,4,44,721,721.99,157683.606,1,,,0
55234,4,44,722,722.99,157902.006,1,,,0
55235,4,44,723,723.99,158120.406,1,,,0
55236,4,44,724,724.99,158338.806,1,,,0
55237,4,44,725,725.99,158557.206,1,,,0
55238,4,44,726,726.99,158775.606,1,,,0
55239,4,44,727,727.99,158994.006,1,,,0
55240,4,44,728,728.99,159212.406,1,,,0
55241,4,44,729,729.99,159430.806,1,,,0
55242,4,44,730,730.99,159649.206,1,,,0
55243,4,44,731,731.99,159867.606,1,,,0
55244,4,44,732,732.99,160086.006,1,,,0
55245,4,44,733,733.99,160304.406,1,,,0
55246,4,44,734,734.99,160522.806,1,,,0
55247,4,44,735,735.99,160741.206,1,,,0
55248,4,44,736,736.99,160959.606,1,,,0
55249,4,44,737,737.99,161178.006,1,,,0
55250,4,44,738,738.99,161396.406,1,,,0
55251,4,44,739,739.99,161614.806,1,,,0
55252,4,44,740,740.99,161833.206,1,,,0
55253,4,44,741,741.99,162051.606,1,,,0
55254,4,44,742,742.99,162270.006,1,,,0
55255,4,44,743,743.99,162488.406,1,,,0
55256,4,44,744,744.99,162706.806,1,,,0
55257,4,44,745,745.99,162925.206,1,,,0
55258,4,44,746,746.99,163143.606,1,,,0
55259,4,44,747,747.99,163362.006,1,,,0
55260,4,44,748,748.99,163580.406,1,,,0
55261,4,44,749,749.99,163798.806,1,,,0
55262,4,44,750,750.99,164017.206,1,,,0
55263,4,44,751,751.99,164235.606,1,,,0
55264,4,44,752,752.99,164454.006,1,,,0
55265,4,44,753,753.99,164672.406,1,,,0
55266,4,44,754,754.99,164890.806,1,,,0
55267,4,44,755,755.99,165109.206,1,,,0
55268,4,44,756,756.99,165327.606,1,,,0
55269,4,44,757,757.99,165546.006,1,,,0
55270,4,44,758,758.99,165764.406,1,,,0
55271,4,44,759,759.99,165982.806,1,,,0
55272,4,44,760,760.99,166201.206,1,,,0
55273,4,44,761,761.99,166419.606,1,,,0
55274,4,44,762,762.99,166638.006,1,,,0
55275,4,44,763,763.99,166856.406,1,,,0
55276,4,44,764,764.99,167074.806,1,,,0
55277,4,44,765,765.99,167293.206,1,,,0
55278,4,44,766,766.99,167511.606,1,,,0
55279,4,44,767,767.99,167730.006,1,,,0
55280,4,44,768,768.99,167948.406,1,,,0
55281,4,44,769,769.99,168166.806,1,,,0
55282,4,44,770,770.99,168385.206,1,,,0
55283,4,44,771,771.99,168603.606,1,,,0
55284,4,44,772,772.99,168822.006,1,,,0
55285,4,44,773,773.99,169040.406,1,,,0
55286,4,44,774,774.99,169258.806,1,,,0
55287,4,44,775,775.99,169477.206,1,,,0
55288,4,44,776,776.99,169695.606,1,,,0
55289,4,44,777,777.99,169914.006,1,,,0
55290,4,44,778,778.99,170132.406,1,,,0
55291,4,44,779,779.99,170350.806,1,,,0
55292,4,44,780,780.99,170569.206,1,,,0
55293,4,44,781,781.99,170787.606,1,,,0
55294,4,44,782,782.99,171006.006,1,,,0
55295,4,44,783,783.99,171224.406,1,,,0
55296,4,44,784,784.99,171442.806,1,,,0
55297,4,44,785,785.99,171661.206,1,,,0
55298,4,44,786,786.99,171879.606,1,,,0
55299,4,44,787,787.99,172098.006,1,,,0
55300,4,44,788,788.99,172316.406,1,,,0
55301,4,44,789,789.99,172534.806,1,,,0
55302,4,44,790,790.99,172753.206,1,,,0
55303,4,44,791,791.99,172971.606,1,,,0
55304,4,44,792,792.99,173190.006,1,,,0
55305,4,44,793,793.99,173408.406,1,,,0
55306,4,44,794,794.99,173626.806,1,,,0
55307,4,44,795,795.99,173845.206,1,,,0
55308,4,44,796,796.99,174063.606,1,,,0
55309,4,44,797,797.99,174282.006,1,,,0
55310,4,44,798,798.99,174500.406,1,,,0
55311,4,44,799,799.99,174718.806,1,,,0
55312,4,44,800,800.99,174937.206,1,,,0
55313,4,44,801,801.99,175155.606,1,,,0
55314,4,44,802,802.99,175374.006,1,,,0
55315,4,44,803,803.99,175592.406,1,,,0
55316,4,44,804,804.99,175810.806,1,,,0
55317,4,44,805,805.99,176029.206,1,,,0
55318,4,44,806,806.99,176247.606,1,,,0
55319,4,44,807,807.99,176466.006,1,,,0
55320,4,44,808,808.99,176684.406,1,,,0
55321,4,44,809,809.99,176902.806,1,,,0
55322,4,44,810,810.99,177121.206,1,,,0
55323,4,44,811,811.99,177339.606,1,,,0
55324,4,44,812,812.99,177558.006,1,,,0
55325,4,44,813,813.99,177776.406,1,,,0
55326,4,44,814,814.99,177994.806,1,,,0
55327,4,44,815,815.99,178213.206,1,,,0
55328,4,44,816,816.99,178431.606,1,,,0
55329,4,44,817,817.99,178650.006,1,,,0
55330,4,44,818,818.99,178868.406,1,,,0
55331,4,44,819,819.99,179086.806,1,,,0
55332,4,44,820,820.99,179305.206,1,,,0
55333,4,44,821,821.99,179523.606,1,,,0
55334,4,44,822,822.99,179742.006,1,,,0
55335,4,44,823,823.99,179960.406,1,,,0
55336,4,44,824,824.99,180178.806,1,,,0
55337,4,44,825,825.99,180397.206,1,,,0
55338,4,44,826,826.99,180615.606,1,,,0
55339,4,44,827,827.99,180834.006,1,,,0
55340,4,44,828,828.99,181052.406,1,,,0
55341,4,44,829,829.99,181270.806,1,,,0
55342,4,44,830,830.99,181489.206,1,,,0
55343,4,44,831,831.99,181707.606,1,,,0
55344,4,44,832,832.99,181926.006,1,,,0
55345,4,44,833,833.99,182144.406,1,,,0
55346,4,44,834,834.99,182362.806,1,,,0
55347,4,44,835,835.99,182581.206,1,,,0
55348,4,44,836,836.99,182799.606,1,,,0
55349,4,44,837,837.99,183018.006,1,,,0
55350,4,44,838,838.99,183236.406,1,,,0
55351,4,44,839,839.99,183454.806,1,,,0
55352,4,44,840,840.99,183673.206,1,,,0
55353,4,44,841,841.99,183891.606,1,,,0
55354,4,44,842,842.99,184110.006,1,,,0
55355,4,44,843,843.99,184328.406,1,,,0
55356,4,44,844,844.99,184546.806,1,,,0
55357,4,44,845,845.99,184765.206,1,,,0
55358,4,44,846,846.99,184983.606,1,,,0
55359,4,44,847,847.99,185202.006,1,,,0
55360,4,44,848,848.99,185420.406,1,,,0
55361,4,44,849,849.99,185638.806,1,,,0
55362,4,44,850,850.99,185857.206,1,,,0
55363,4,44,851,851.99,186075.606,1,,,0
55364,4,44,852,852.99,186294.006,1,,,0
55365,4,44,853,853.99,186512.406,1,,,0
55366,4,44,854,854.99,186730.806,1,,,0
55367,4,44,855,855.99,186949.206,1,,,0
55368,4,44,856,856.99,187167.606,1,,,0
55369,4,44,857,857.99,187386.006,1,,,0
55370,4,44,858,858.99,187604.406,1,,,0
55371,4,44,859,859.99,187822.806,1,,,0
55372,4,44,860,860.99,188041.206,1,,,0
55373,4,44,861,861.99,188259.606,1,,,0
55374,4,44,862,862.99,188478.006,1,,,0
55375,4,44,863,863.99,188696.406,1,,,0
55376,4,44,864,864.99,188914.806,1,,,0
55377,4,44,865,865.99,189133.206,1,,,0
55378,4,44,866,866.99,189351.606,1,,,0
55379,4,44,867,867.99,189570.006,1,,,0
55380,4,44,868,868.99,189788.406,1,,,0
55381,4,44,869,869.99,190006.806,1,,,0
55382,4,44,870,870.99,190225.206,1,,,0
55383,4,44,871,871.99,190443.606,1,,,0
55384,4,44,872,872.99,190662.006,1,,,0
55385,4,44,873,873.99,190880.406,1,,,0
55386,4,44,874,874.99,191098.806,1,,,0
55387,4,44,875,875.99,191317.206,1,,,0
55388,4,44,876,876.99,191535.606,1,,,0
55389,4,44,877,877.99,191754.006,1,,,0
55390,4,44,878,878.99,191972.406,1,,,0
55391,4,44,879,879.99,192190.806,1,,,0
55392,4,44,880,880.99,192409.206,1,,,0
55393,4,44,881,881.99,192627.606,1,,,0
55394,4,44,882,882.99,192846.006,1,,,0
55395,4,44,883,883.99,193064.406,1,,,0
55396,4,44,884,884.99,193282.806,1,,,0
55397,4,44,885,885.99,193501.206,1,,,0
55398,4,44,886,886.99,193719.606,1,,,0
55399,4,44,887,887.99,193938.006,1,,,0
55400,4,44,888,888.99,194156.406,1,,,0
55401,4,44,889,889.99,194374.806,1,,,0
55402,4,44,890,890.99,194593.206,1,,,0
55403,4,44,891,891.99,194811.606,1,,,0
55404,4,44,892,892.99,195030.006,1,,,0
55405,4,44,893,893.99,195248.406,1,,,0
55406,4,44,894,894.99,195466.806,1,,,0
55407,4,44,895,895.99,195685.206,1,,,0
55408,4,44,896,896.99,195903.606,1,,,0
55409,4,44,897,897.99,196122.006,1,,,0
55410,4,44,898,898.99,196340.406,1,,,0
55411,4,44,899,899.99,196558.806,1,,,0
55412,4,44,900,900.99,196777.206,1,,,0
55413,4,44,901,901.99,196995.606,1,,,0
55414,4,44,902,902.99,197214.006,1,,,0
55415,4,44,903,903.99,197432.406,1,,,0
55416,4,44,904,904.99,197650.806,1,,,0
55417,4,44,905,905.99,197869.206,1,,,0
55418,4,44,906,906.99,198087.606,1,,,0
55419,4,44,907,907.99,198306.006,1,,,0
55420,4,44,908,908.99,198524.406,1,,,0
55421,4,44,909,909.99,198742.806,1,,,0
55422,4,44,910,910.99,198961.206,1,,,0
55423,4,44,911,911.99,199179.606,1,,,0
55424,4,44,912,912.99,199398.006,1,,,0
55425,4,44,913,913.99,199616.406,1,,,0
55426,4,44,914,914.99,199834.806,1,,,0
55427,4,44,915,915.99,200053.206,1,,,0
55428,4,44,916,916.99,200271.606,1,,,0
55429,4,44,917,917.99,200490.006,1,,,0
55430,4,44,918,918.99,200708.406,1,,,0
55431,4,44,919,919.99,200926.806,1,,,0
55432,4,44,920,920.99,201145.206,1,,,0
55433,4,44,921,921.99,201363.606,1,,,0
55434,4,44,922,922.99,201582.006,1,,,0
55435,4,44,923,923.99,201800.406,1,,,0
55436,4,44,924,924.99,202018.806,1,,,0
55437,4,44,925,925.99,202237.206,1,,,0
55438,4,44,926,926.99,202455.606,1,,,0
55439,4,44,927,927.99,202674.006,1,,,0
55440,4,44,928,928.99,202892.406,1,,,0
55441,4,44,929,929.99,203110.806,1,,,0
55442,4,44,930,930.99,203329.206,1,,,0
55443,4,44,931,931.99,203547.606,1,,,0
55444,4,44,932,932.99,203766.006,1,,,0
55445,4,44,933,933.99,203984.406,1,,,0
55446,4,44,934,934.99,204202.806,1,,,0
55447,4,44,935,935.99,204421.206,1,,,0
55448,4,44,936,936.99,204639.606,1,,,0
55449,4,44,937,937.99,204858.006,1,,,0
55450,4,44,938,938.99,205076.406,1,,,0
55451,4,44,939,939.99,205294.806,1,,,0
55452,4,44,940,940.99,205513.206,1,,,0
55453,4,44,941,941.99,205731.606,1,,,0
55454,4,44,942,942.99,205950.006,1,,,0
55455,4,44,943,943.99,206168.406,1,,,0
55456,4,44,944,944.99,206386.806,1,,,0
55457,4,44,945,945.99,206605.206,1,,,0
55458,4,44,946,946.99,206823.606,1,,,0
55459,4,44,947,947.99,207042.006,1,,,0
55460,4,44,948,948.99,207260.406,1,,,0
55461,4,44,949,949.99,207478.806,1,,,0
55462,4,44,950,950.99,207697.206,1,,,0
55463,4,44,951,951.99,207915.606,1,,,0
55464,4,44,952,952.99,208134.006,1,,,0
55465,4,44,953,953.99,208352.406,1,,,0
55466,4,44,954,954.99,208570.806,1,,,0
55467,4,44,955,955.99,208789.206,1,,,0
55468,4,44,956,956.99,209007.606,1,,,0
55469,4,44,957,957.99,209226.006,1,,,0
55470,4,44,958,958.99,209444.406,1,,,0
55471,4,44,959,959.99,209662.806,1,,,0
55472,4,44,960,960.99,209881.206,1,,,0
55473,4,44,961,961.99,210099.606,1,,,0
55474,4,44,962,962.99,210318.006,1,,,0
55475,4,44,963,963.99,210536.406,1,,,0
55476,4,44,964,964.99,210754.806,1,,,0
55477,4,44,965,965.99,210973.206,1,,,0
55478,4,44,966,966.99,211191.606,1,,,0
55479,4,44,967,967.99,211410.006,1,,,0
55480,4,44,968,968.99,211628.406,1,,,0
55481,4,44,969,969.99,211846.806,1,,,0
55482,4,44,970,970.99,212065.206,1,,,0
55483,4,44,971,971.99,212283.606,1,,,0
55484,4,44,972,972.99,212502.006,1,,,0
55485,4,44,973,973.99,212720.406,1,,,0
55486,4,44,974,974.99,212938.806,1,,,0
55487,4,44,975,975.99,213157.206,1,,,0
55488,4,44,976,976.99,213375.606,1,,,0
55489,4,44,977,977.99,213594.006,1,,,0
55490,4,44,978,978.99,213812.406,1,,,0
55491,4,44,979,979.99,214030.806,1,,,0
55492,4,44,980,980.99,214249.206,1,,,0
55493,4,44,981,981.99,214467.606,1,,,0
55494,4,44,982,982.99,214686.006,1,,,0
55495,4,44,983,983.99,214904.406,1,,,0
55496,4,44,984,984.99,215122.806,1,,,0
55497,4,44,985,985.99,215341.206,1,,,0
55498,4,44,986,986.99,215559.606,1,,,0
55499,4,44,987,987.99,215778.006,1,,,0
55500,4,44,988,988.99,215996.406,1,,,0
55501,4,44,989,989.99,216214.806,1,,,0
55502,4,44,990,990.99,216433.206,1,,,0
55503,4,44,991,991.99,216651.606,1,,,0
55504,4,44,992,992.99,216870.006,1,,,0
55505,4,44,993,993.99,217088.406,1,,,0
55506,4,44,994,994.99,217306.806,1,,,0
55507,4,44,995,995.99,217525.206,1,,,0
55508,4,44,996,996.99,217743.606,1,,,0
55509,4,44,997,997.99,217962.006,1,,,0
55510,4,44,998,998.99,218180.406,1,,,0
55511,4,44,999,999.99,218398.806,1,,,0
55512,4,44,1000,11000.99,2402617.206,1,,,0
