courier_zone_price_id,courier_id,couried_zone_id,from_kg,to_kg,price,status,date_added,date_modify,is_delete
58581,4,48,105,105.99,41178.105,1,,,0
58582,4,48,106,106.99,41566.605,1,,,0
58583,4,48,107,107.99,41955.105,1,,,0
58584,4,48,108,108.99,42343.605,1,,,0
58585,4,48,109,109.99,42732.105,1,,,0
58586,4,48,110,110.99,43120.605,1,,,0
58587,4,48,111,111.99,43509.105,1,,,0
58588,4,48,112,112.99,43897.605,1,,,0
58589,4,48,113,113.99,44286.105,1,,,0
58590,4,48,114,114.99,44674.605,1,,,0
58591,4,48,115,115.99,45063.105,1,,,0
58592,4,48,116,116.99,45451.605,1,,,0
58593,4,48,117,117.99,45840.105,1,,,0
58594,4,48,118,118.99,46228.605,1,,,0
58595,4,48,119,119.99,46617.105,1,,,0
58596,4,48,120,120.99,47005.605,1,,,0
58597,4,48,121,121.99,47394.105,1,,,0
58598,4,48,122,122.99,47782.605,1,,,0
58599,4,48,123,123.99,48171.105,1,,,0
58600,4,48,124,124.99,48559.605,1,,,0
58601,4,48,125,125.99,48948.105,1,,,0
58602,4,48,126,126.99,49336.605,1,,,0
58603,4,48,127,127.99,49725.105,1,,,0
58604,4,48,128,128.99,50113.605,1,,,0
58605,4,48,129,129.99,50502.105,1,,,0
58606,4,48,130,130.99,50890.605,1,,,0
58607,4,48,131,131.99,51279.105,1,,,0
58608,4,48,132,132.99,51667.605,1,,,0
58609,4,48,133,133.99,52056.105,1,,,0
58610,4,48,134,134.99,52444.605,1,,,0
58611,4,48,135,135.99,52833.105,1,,,0
58612,4,48,136,136.99,53221.605,1,,,0
58613,4,48,137,137.99,53610.105,1,,,0
58614,4,48,138,138.99,53998.605,1,,,0
58615,4,48,139,139.99,54387.105,1,,,0
58616,4,48,140,140.99,54775.605,1,,,0
58617,4,48,141,141.99,55164.105,1,,,0
58618,4,48,142,142.99,55552.605,1,,,0
58619,4,48,143,143.99,55941.105,1,,,0
58620,4,48,144,144.99,56329.605,1,,,0
58621,4,48,145,145.99,56718.105,1,,,0
58622,4,48,146,146.99,57106.605,1,,,0
58623,4,48,147,147.99,57495.105,1,,,0
58624,4,48,148,148.99,57883.605,1,,,0
58625,4,48,149,149.99,58272.105,1,,,0
58626,4,48,150,150.99,58660.605,1,,,0
58627,4,48,151,151.99,59049.105,1,,,0
58628,4,48,152,152.99,59437.605,1,,,0
58629,4,48,153,153.99,59826.105,1,,,0
58630,4,48,154,154.99,60214.605,1,,,0
58631,4,48,155,155.99,60603.105,1,,,0
58632,4,48,156,156.99,60991.605,1,,,0
58633,4,48,157,157.99,61380.105,1,,,0
58634,4,48,158,158.99,61768.605,1,,,0
58635,4,48,159,159.99,62157.105,1,,,0
58636,4,48,160,160.99,62545.605,1,,,0
58637,4,48,161,161.99,62934.105,1,,,0
58638,4,48,162,162.99,63322.605,1,,,0
58639,4,48,163,163.99,63711.105,1,,,0
58640,4,48,164,164.99,64099.605,1,,,0
58641,4,48,165,165.99,64488.105,1,,,0
58642,4,48,166,166.99,64876.605,1,,,0
58643,4,48,167,167.99,65265.105,1,,,0
58644,4,48,168,168.99,65653.605,1,,,0
58645,4,48,169,169.99,66042.105,1,,,0
58646,4,48,170,170.99,66430.605,1,,,0
58647,4,48,171,171.99,66819.105,1,,,0
58648,4,48,172,172.99,67207.605,1,,,0
58649,4,48,173,173.99,67596.105,1,,,0
58650,4,48,174,174.99,67984.605,1,,,0
58651,4,48,175,175.99,68373.105,1,,,0
58652,4,48,176,176.99,68761.605,1,,,0
58653,4,48,177,177.99,69150.105,1,,,0
58654,4,48,178,178.99,69538.605,1,,,0
58655,4,48,179,179.99,69927.105,1,,,0
58656,4,48,180,180.99,70315.605,1,,,0
58657,4,48,181,181.99,70704.105,1,,,0
58658,4,48,182,182.99,71092.605,1,,,0
58659,4,48,183,183.99,71481.105,1,,,0
58660,4,48,184,184.99,71869.605,1,,,0
58661,4,48,185,185.99,72258.105,1,,,0
58662,4,48,186,186.99,72646.605,1,,,0
58663,4,48,187,187.99,73035.105,1,,,0
58664,4,48,188,188.99,73423.605,1,,,0
58665,4,48,189,189.99,73812.105,1,,,0
58666,4,48,190,190.99,74200.605,1,,,0
58667,4,48,191,191.99,74589.105,1,,,0
58668,4,48,192,192.99,74977.605,1,,,0
58669,4,48,193,193.99,75366.105,1,,,0
58670,4,48,194,194.99,75754.605,1,,,0
58671,4,48,195,195.99,76143.105,1,,,0
58672,4,48,196,196.99,76531.605,1,,,0
58673,4,48,197,197.99,76920.105,1,,,0
58674,4,48,198,198.99,77308.605,1,,,0
58675,4,48,199,199.99,77697.105,1,,,0
58676,4,48,200,200.99,78085.605,1,,,0
58677,4,48,201,201.99,78474.105,1,,,0
58678,4,48,202,202.99,78862.605,1,,,0
58679,4,48,203,203.99,79251.105,1,,,0
58680,4,48,204,204.99,79639.605,1,,,0
58681,4,48,205,205.99,80028.105,1,,,0
58682,4,48,206,206.99,80416.605,1,,,0
58683,4,48,207,207.99,80805.105,1,,,0
58684,4,48,208,208.99,81193.605,1,,,0
58685,4,48,209,209.99,81582.105,1,,,0
58686,4,48,210,210.99,81970.605,1,,,0
58687,4,48,211,211.99,82359.105,1,,,0
58688,4,48,212,212.99,82747.605,1,,,0
58689,4,48,213,213.99,83136.105,1,,,0
58690,4,48,214,214.99,83524.605,1,,,0
58691,4,48,215,215.99,83913.105,1,,,0
58692,4,48,216,216.99,84301.605,1,,,0
58693,4,48,217,217.99,84690.105,1,,,0
58694,4,48,218,218.99,85078.605,1,,,0
58695,4,48,219,219.99,85467.105,1,,,0
58696,4,48,220,220.99,85855.605,1,,,0
58697,4,48,221,221.99,86244.105,1,,,0
58698,4,48,222,222.99,86632.605,1,,,0
58699,4,48,223,223.99,87021.105,1,,,0
58700,4,48,224,224.99,87409.605,1,,,0
58701,4,48,225,225.99,87798.105,1,,,0
58702,4,48,226,226.99,88186.605,1,,,0
58703,4,48,227,227.99,88575.105,1,,,0
58704,4,48,228,228.99,88963.605,1,,,0
58705,4,48,229,229.99,89352.105,1,,,0
58706,4,48,230,230.99,89740.605,1,,,0
58707,4,48,231,231.99,90129.105,1,,,0
58708,4,48,232,232.99,90517.605,1,,,0
58709,4,48,233,233.99,90906.105,1,,,0
58710,4,48,234,234.99,91294.605,1,,,0
58711,4,48,235,235.99,91683.105,1,,,0
58712,4,48,236,236.99,92071.605,1,,,0
58713,4,48,237,237.99,92460.105,1,,,0
58714,4,48,238,238.99,92848.605,1,,,0
58715,4,48,239,239.99,93237.105,1,,,0
58716,4,48,240,240.99,93625.605,1,,,0
58717,4,48,241,241.99,94014.105,1,,,0
58718,4,48,242,242.99,94402.605,1,,,0
58719,4,48,243,243.99,94791.105,1,,,0
58720,4,48,244,244.99,95179.605,1,,,0
58721,4,48,245,245.99,95568.105,1,,,0
58722,4,48,246,246.99,95956.605,1,,,0
58723,4,48,247,247.99,96345.105,1,,,0
58724,4,48,248,248.99,96733.605,1,,,0
58725,4,48,249,249.99,97122.105,1,,,0
58726,4,48,250,250.99,97510.605,1,,,0
58727,4,48,251,251.99,97899.105,1,,,0
58728,4,48,252,252.99,98287.605,1,,,0
58729,4,48,253,253.99,98676.105,1,,,0
58730,4,48,254,254.99,99064.605,1,,,0
58731,4,48,255,255.99,99453.105,1,,,0
58732,4,48,256,256.99,99841.605,1,,,0
58733,4,48,257,257.99,100230.105,1,,,0
58734,4,48,258,258.99,100618.605,1,,,0
58735,4,48,259,259.99,101007.105,1,,,0
58736,4,48,260,260.99,101395.605,1,,,0
58737,4,48,261,261.99,101784.105,1,,,0
58738,4,48,262,262.99,102172.605,1,,,0
58739,4,48,263,263.99,102561.105,1,,,0
58740,4,48,264,264.99,102949.605,1,,,0
58741,4,48,265,265.99,103338.105,1,,,0
58742,4,48,266,266.99,103726.605,1,,,0
58743,4,48,267,267.99,104115.105,1,,,0
58744,4,48,268,268.99,104503.605,1,,,0
58745,4,48,269,269.99,104892.105,1,,,0
58746,4,48,270,270.99,105280.605,1,,,0
58747,4,48,271,271.99,105669.105,1,,,0
58748,4,48,272,272.99,106057.605,1,,,0
58749,4,48,273,273.99,106446.105,1,,,0
58750,4,48,274,274.99,106834.605,1,,,0
58751,4,48,275,275.99,107223.105,1,,,0
58752,4,48,276,276.99,107611.605,1,,,0
58753,4,48,277,277.99,108000.105,1,,,0
58754,4,48,278,278.99,108388.605,1,,,0
58755,4,48,279,279.99,108777.105,1,,,0
58756,4,48,280,280.99,109165.605,1,,,0
58757,4,48,281,281.99,109554.105,1,,,0
58758,4,48,282,282.99,109942.605,1,,,0
58759,4,48,283,283.99,110331.105,1,,,0
58760,4,48,284,284.99,110719.605,1,,,0
58761,4,48,285,285.99,111108.105,1,,,0
58762,4,48,286,286.99,111496.605,1,,,0
58763,4,48,287,287.99,111885.105,1,,,0
58764,4,48,288,288.99,112273.605,1,,,0
58765,4,48,289,289.99,112662.105,1,,,0
58766,4,48,290,290.99,113050.605,1,,,0
58767,4,48,291,291.99,113439.105,1,,,0
58768,4,48,292,292.99,113827.605,1,,,0
58769,4,48,293,293.99,114216.105,1,,,0
58770,4,48,294,294.99,114604.605,1,,,0
58771,4,48,295,295.99,114993.105,1,,,0
58772,4,48,296,296.99,115381.605,1,,,0
58773,4,48,297,297.99,115770.105,1,,,0
58774,4,48,298,298.99,116158.605,1,,,0
58775,4,48,299,299.99,116547.105,1,,,0
58776,4,48,300,300.99,116935.605,1,,,0
58777,4,48,301,301.99,117324.105,1,,,0
58778,4,48,302,302.99,117712.605,1,,,0
58779,4,48,303,303.99,118101.105,1,,,0
58780,4,48,304,304.99,118489.605,1,,,0
58781,4,48,305,305.99,118878.105,1,,,0
58782,4,48,306,306.99,119266.605,1,,,0
58783,4,48,307,307.99,119655.105,1,,,0
58784,4,48,308,308.99,120043.605,1,,,0
58785,4,48,309,309.99,120432.105,1,,,0
58786,4,48,310,310.99,120820.605,1,,,0
58787,4,48,311,311.99,121209.105,1,,,0
58788,4,48,312,312.99,121597.605,1,,,0
58789,4,48,313,313.99,121986.105,1,,,0
58790,4,48,314,314.99,122374.605,1,,,0
58791,4,48,315,315.99,122763.105,1,,,0
58792,4,48,316,316.99,123151.605,1,,,0
58793,4,48,317,317.99,123540.105,1,,,0
58794,4,48,318,318.99,123928.605,1,,,0
58795,4,48,319,319.99,124317.105,1,,,0
58796,4,48,320,320.99,124705.605,1,,,0
58797,4,48,321,321.99,125094.105,1,,,0
58798,4,48,322,322.99,125482.605,1,,,0
58799,4,48,323,323.99,125871.105,1,,,0
58800,4,48,324,324.99,126259.605,1,,,0
58801,4,48,325,325.99,126648.105,1,,,0
58802,4,48,326,326.99,127036.605,1,,,0
58803,4,48,327,327.99,127425.105,1,,,0
58804,4,48,328,328.99,127813.605,1,,,0
58805,4,48,329,329.99,128202.105,1,,,0
58806,4,48,330,330.99,128590.605,1,,,0
58807,4,48,331,331.99,128979.105,1,,,0
58808,4,48,332,332.99,129367.605,1,,,0
58809,4,48,333,333.99,129756.105,1,,,0
58810,4,48,334,334.99,130144.605,1,,,0
58811,4,48,335,335.99,130533.105,1,,,0
58812,4,48,336,336.99,130921.605,1,,,0
58813,4,48,337,337.99,131310.105,1,,,0
58814,4,48,338,338.99,131698.605,1,,,0
58815,4,48,339,339.99,132087.105,1,,,0
58816,4,48,340,340.99,132475.605,1,,,0
58817,4,48,341,341.99,132864.105,1,,,0
58818,4,48,342,342.99,133252.605,1,,,0
58819,4,48,343,343.99,133641.105,1,,,0
58820,4,48,344,344.99,134029.605,1,,,0
58821,4,48,345,345.99,134418.105,1,,,0
58822,4,48,346,346.99,134806.605,1,,,0
58823,4,48,347,347.99,135195.105,1,,,0
58824,4,48,348,348.99,135583.605,1,,,0
58825,4,48,349,349.99,135972.105,1,,,0
58826,4,48,350,350.99,136360.605,1,,,0
58827,4,48,351,351.99,136749.105,1,,,0
58828,4,48,352,352.99,137137.605,1,,,0
58829,4,48,353,353.99,137526.105,1,,,0
58830,4,48,354,354.99,137914.605,1,,,0
58831,4,48,355,355.99,138303.105,1,,,0
58832,4,48,356,356.99,138691.605,1,,,0
58833,4,48,357,357.99,139080.105,1,,,0
58834,4,48,358,358.99,139468.605,1,,,0
58835,4,48,359,359.99,139857.105,1,,,0
58836,4,48,360,360.99,140245.605,1,,,0
58837,4,48,361,361.99,140634.105,1,,,0
58838,4,48,362,362.99,141022.605,1,,,0
58839,4,48,363,363.99,141411.105,1,,,0
58840,4,48,364,364.99,141799.605,1,,,0
58841,4,48,365,365.99,142188.105,1,,,0
58842,4,48,366,366.99,142576.605,1,,,0
58843,4,48,367,367.99,142965.105,1,,,0
58844,4,48,368,368.99,143353.605,1,,,0
58845,4,48,369,369.99,143742.105,1,,,0
58846,4,48,370,370.99,144130.605,1,,,0
58847,4,48,371,371.99,144519.105,1,,,0
58848,4,48,372,372.99,144907.605,1,,,0
58849,4,48,373,373.99,145296.105,1,,,0
58850,4,48,374,374.99,145684.605,1,,,0
58851,4,48,375,375.99,146073.105,1,,,0
58852,4,48,376,376.99,146461.605,1,,,0
58853,4,48,377,377.99,146850.105,1,,,0
58854,4,48,378,378.99,147238.605,1,,,0
58855,4,48,379,379.99,147627.105,1,,,0
58856,4,48,380,380.99,148015.605,1,,,0
58857,4,48,381,381.99,148404.105,1,,,0
58858,4,48,382,382.99,148792.605,1,,,0
58859,4,48,383,383.99,149181.105,1,,,0
58860,4,48,384,384.99,149569.605,1,,,0
58861,4,48,385,385.99,149958.105,1,,,0
58862,4,48,386,386.99,150346.605,1,,,0
58863,4,48,387,387.99,150735.105,1,,,0
58864,4,48,388,388.99,151123.605,1,,,0
58865,4,48,389,389.99,151512.105,1,,,0
58866,4,48,390,390.99,151900.605,1,,,0
58867,4,48,391,391.99,152289.105,1,,,0
58868,4,48,392,392.99,152677.605,1,,,0
58869,4,48,393,393.99,153066.105,1,,,0
58870,4,48,394,394.99,153454.605,1,,,0
58871,4,48,395,395.99,153843.105,1,,,0
58872,4,48,396,396.99,154231.605,1,,,0
58873,4,48,397,397.99,154620.105,1,,,0
58874,4,48,398,398.99,155008.605,1,,,0
58875,4,48,399,399.99,155397.105,1,,,0
58876,4,48,400,400.99,155785.605,1,,,0
58877,4,48,401,401.99,156174.105,1,,,0
58878,4,48,402,402.99,156562.605,1,,,0
58879,4,48,403,403.99,156951.105,1,,,0
58880,4,48,404,404.99,157339.605,1,,,0
58881,4,48,405,405.99,157728.105,1,,,0
58882,4,48,406,406.99,158116.605,1,,,0
58883,4,48,407,407.99,158505.105,1,,,0
58884,4,48,408,408.99,158893.605,1,,,0
58885,4,48,409,409.99,159282.105,1,,,0
58886,4,48,410,410.99,159670.605,1,,,0
58887,4,48,411,411.99,160059.105,1,,,0
58888,4,48,412,412.99,160447.605,1,,,0
58889,4,48,413,413.99,160836.105,1,,,0
58890,4,48,414,414.99,161224.605,1,,,0
58891,4,48,415,415.99,161613.105,1,,,0
58892,4,48,416,416.99,162001.605,1,,,0
58893,4,48,417,417.99,162390.105,1,,,0
58894,4,48,418,418.99,162778.605,1,,,0
58895,4,48,419,419.99,163167.105,1,,,0
58896,4,48,420,420.99,163555.605,1,,,0
58897,4,48,421,421.99,163944.105,1,,,0
58898,4,48,422,422.99,164332.605,1,,,0
58899,4,48,423,423.99,164721.105,1,,,0
58900,4,48,424,424.99,165109.605,1,,,0
58901,4,48,425,425.99,165498.105,1,,,0
58902,4,48,426,426.99,165886.605,1,,,0
58903,4,48,427,427.99,166275.105,1,,,0
58904,4,48,428,428.99,166663.605,1,,,0
58905,4,48,429,429.99,167052.105,1,,,0
58906,4,48,430,430.99,167440.605,1,,,0
58907,4,48,431,431.99,167829.105,1,,,0
58908,4,48,432,432.99,168217.605,1,,,0
58909,4,48,433,433.99,168606.105,1,,,0
58910,4,48,434,434.99,168994.605,1,,,0
58911,4,48,435,435.99,169383.105,1,,,0
58912,4,48,436,436.99,169771.605,1,,,0
58913,4,48,437,437.99,170160.105,1,,,0
58914,4,48,438,438.99,170548.605,1,,,0
58915,4,48,439,439.99,170937.105,1,,,0
58916,4,48,440,440.99,171325.605,1,,,0
58917,4,48,441,441.99,171714.105,1,,,0
58918,4,48,442,442.99,172102.605,1,,,0
58919,4,48,443,443.99,172491.105,1,,,0
58920,4,48,444,444.99,172879.605,1,,,0
58921,4,48,445,445.99,173268.105,1,,,0
58922,4,48,446,446.99,173656.605,1,,,0
58923,4,48,447,447.99,174045.105,1,,,0
58924,4,48,448,448.99,174433.605,1,,,0
58925,4,48,449,449.99,174822.105,1,,,0
58926,4,48,450,450.99,175210.605,1,,,0
58927,4,48,451,451.99,175599.105,1,,,0
58928,4,48,452,452.99,175987.605,1,,,0
58929,4,48,453,453.99,176376.105,1,,,0
58930,4,48,454,454.99,176764.605,1,,,0
58931,4,48,455,455.99,177153.105,1,,,0
58932,4,48,456,456.99,177541.605,1,,,0
58933,4,48,457,457.99,177930.105,1,,,0
58934,4,48,458,458.99,178318.605,1,,,0
58935,4,48,459,459.99,178707.105,1,,,0
58936,4,48,460,460.99,179095.605,1,,,0
58937,4,48,461,461.99,179484.105,1,,,0
58938,4,48,462,462.99,179872.605,1,,,0
58939,4,48,463,463.99,180261.105,1,,,0
58940,4,48,464,464.99,180649.605,1,,,0
58941,4,48,465,465.99,181038.105,1,,,0
58942,4,48,466,466.99,181426.605,1,,,0
58943,4,48,467,467.99,181815.105,1,,,0
58944,4,48,468,468.99,182203.605,1,,,0
58945,4,48,469,469.99,182592.105,1,,,0
58946,4,48,470,470.99,182980.605,1,,,0
58947,4,48,471,471.99,183369.105,1,,,0
58948,4,48,472,472.99,183757.605,1,,,0
58949,4,48,473,473.99,184146.105,1,,,0
58950,4,48,474,474.99,184534.605,1,,,0
58951,4,48,475,475.99,184923.105,1,,,0
58952,4,48,476,476.99,185311.605,1,,,0
58953,4,48,477,477.99,185700.105,1,,,0
58954,4,48,478,478.99,186088.605,1,,,0
58955,4,48,479,479.99,186477.105,1,,,0
58956,4,48,480,480.99,186865.605,1,,,0
58957,4,48,481,481.99,187254.105,1,,,0
58958,4,48,482,482.99,187642.605,1,,,0
58959,4,48,483,483.99,188031.105,1,,,0
58960,4,48,484,484.99,188419.605,1,,,0
58961,4,48,485,485.99,188808.105,1,,,0
58962,4,48,486,486.99,189196.605,1,,,0
58963,4,48,487,487.99,189585.105,1,,,0
58964,4,48,488,488.99,189973.605,1,,,0
58965,4,48,489,489.99,190362.105,1,,,0
58966,4,48,490,490.99,190750.605,1,,,0
58967,4,48,491,491.99,191139.105,1,,,0
58968,4,48,492,492.99,191527.605,1,,,0
58969,4,48,493,493.99,191916.105,1,,,0
58970,4,48,494,494.99,192304.605,1,,,0
58971,4,48,495,495.99,192693.105,1,,,0
58972,4,48,496,496.99,193081.605,1,,,0
58973,4,48,497,497.99,193470.105,1,,,0
58974,4,48,498,498.99,193858.605,1,,,0
58975,4,48,499,499.99,194247.105,1,,,0
58976,4,48,500,500.99,194635.605,1,,,0
58977,4,48,501,501.99,195024.105,1,,,0
58978,4,48,502,502.99,195412.605,1,,,0
58979,4,48,503,503.99,195801.105,1,,,0
58980,4,48,504,504.99,196189.605,1,,,0
58981,4,48,505,505.99,196578.105,1,,,0
58982,4,48,506,506.99,196966.605,1,,,0
58983,4,48,507,507.99,197355.105,1,,,0
58984,4,48,508,508.99,197743.605,1,,,0
58985,4,48,509,509.99,198132.105,1,,,0
58986,4,48,510,510.99,198520.605,1,,,0
58987,4,48,511,511.99,198909.105,1,,,0
58988,4,48,512,512.99,199297.605,1,,,0
58989,4,48,513,513.99,199686.105,1,,,0
58990,4,48,514,514.99,200074.605,1,,,0
58991,4,48,515,515.99,200463.105,1,,,0
58992,4,48,516,516.99,200851.605,1,,,0
58993,4,48,517,517.99,201240.105,1,,,0
58994,4,48,518,518.99,201628.605,1,,,0
58995,4,48,519,519.99,202017.105,1,,,0
58996,4,48,520,520.99,202405.605,1,,,0
58997,4,48,521,521.99,202794.105,1,,,0
58998,4,48,522,522.99,203182.605,1,,,0
58999,4,48,523,523.99,203571.105,1,,,0
59000,4,48,524,524.99,203959.605,1,,,0
59001,4,48,525,525.99,204348.105,1,,,0
59002,4,48,526,526.99,204736.605,1,,,0
59003,4,48,527,527.99,205125.105,1,,,0
59004,4,48,528,528.99,205513.605,1,,,0
59005,4,48,529,529.99,205902.105,1,,,0
59006,4,48,530,530.99,206290.605,1,,,0
59007,4,48,531,531.99,206679.105,1,,,0
59008,4,48,532,532.99,207067.605,1,,,0
59009,4,48,533,533.99,207456.105,1,,,0
59010,4,48,534,534.99,207844.605,1,,,0
59011,4,48,535,535.99,208233.105,1,,,0
59012,4,48,536,536.99,208621.605,1,,,0
59013,4,48,537,537.99,209010.105,1,,,0
59014,4,48,538,538.99,209398.605,1,,,0
59015,4,48,539,539.99,209787.105,1,,,0
59016,4,48,540,540.99,210175.605,1,,,0
59017,4,48,541,541.99,210564.105,1,,,0
59018,4,48,542,542.99,210952.605,1,,,0
59019,4,48,543,543.99,211341.105,1,,,0
59020,4,48,544,544.99,211729.605,1,,,0
59021,4,48,545,545.99,212118.105,1,,,0
59022,4,48,546,546.99,212506.605,1,,,0
59023,4,48,547,547.99,212895.105,1,,,0
59024,4,48,548,548.99,213283.605,1,,,0
59025,4,48,549,549.99,213672.105,1,,,0
59026,4,48,550,550.99,214060.605,1,,,0
59027,4,48,551,551.99,214449.105,1,,,0
59028,4,48,552,552.99,214837.605,1,,,0
59029,4,48,553,553.99,215226.105,1,,,0
59030,4,48,554,554.99,215614.605,1,,,0
59031,4,48,555,555.99,216003.105,1,,,0
59032,4,48,556,556.99,216391.605,1,,,0
59033,4,48,557,557.99,216780.105,1,,,0
59034,4,48,558,558.99,217168.605,1,,,0
59035,4,48,559,559.99,217557.105,1,,,0
59036,4,48,560,560.99,217945.605,1,,,0
59037,4,48,561,561.99,218334.105,1,,,0
59038,4,48,562,562.99,218722.605,1,,,0
59039,4,48,563,563.99,219111.105,1,,,0
59040,4,48,564,564.99,219499.605,1,,,0
59041,4,48,565,565.99,219888.105,1,,,0
59042,4,48,566,566.99,220276.605,1,,,0
59043,4,48,567,567.99,220665.105,1,,,0
59044,4,48,568,568.99,221053.605,1,,,0
59045,4,48,569,569.99,221442.105,1,,,0
59046,4,48,570,570.99,221830.605,1,,,0
59047,4,48,571,571.99,222219.105,1,,,0
59048,4,48,572,572.99,222607.605,1,,,0
59049,4,48,573,573.99,222996.105,1,,,0
59050,4,48,574,574.99,223384.605,1,,,0
59051,4,48,575,575.99,223773.105,1,,,0
59052,4,48,576,576.99,224161.605,1,,,0
59053,4,48,577,577.99,224550.105,1,,,0
59054,4,48,578,578.99,224938.605,1,,,0
59055,4,48,579,579.99,225327.105,1,,,0
59056,4,48,580,580.99,225715.605,1,,,0
59057,4,48,581,581.99,226104.105,1,,,0
59058,4,48,582,582.99,226492.605,1,,,0
59059,4,48,583,583.99,226881.105,1,,,0
59060,4,48,584,584.99,227269.605,1,,,0
59061,4,48,585,585.99,227658.105,1,,,0
59062,4,48,586,586.99,228046.605,1,,,0
59063,4,48,587,587.99,228435.105,1,,,0
