courier_zone_price_id,courier_id courier_zone_id,,from_kg,to_kg,price,status,date_added,date_modify,is_delete
52626,4,42,96,96.99,19554.174,1,,,0
52627,4,42,97,97.99,19755.774,1,,,0
52628,4,42,98,98.99,19957.374,1,,,0
52629,4,42,99,99.99,19948.995,1,,,0
52630,4,42,100,100.99,20148.495,1,,,0
52631,4,42,101,101.99,20347.995,1,,,0
52632,4,42,102,102.99,20547.495,1,,,0
52633,4,42,103,103.99,20746.995,1,,,0
52634,4,42,104,104.99,20946.495,1,,,0
52635,4,42,105,105.99,21145.995,1,,,0
52636,4,42,106,106.99,21345.495,1,,,0
52637,4,42,107,107.99,21544.995,1,,,0
52638,4,42,108,108.99,21744.495,1,,,0
52639,4,42,109,109.99,21943.995,1,,,0
52640,4,42,110,110.99,22143.495,1,,,0
52641,4,42,111,111.99,22342.995,1,,,0
52642,4,42,112,112.99,22542.495,1,,,0
52643,4,42,113,113.99,22741.995,1,,,0
52644,4,42,114,114.99,22941.495,1,,,0
52645,4,42,115,115.99,23140.995,1,,,0
52646,4,42,116,116.99,23340.495,1,,,0
52647,4,42,117,117.99,23539.995,1,,,0
52648,4,42,118,118.99,23739.495,1,,,0
52649,4,42,119,119.99,23938.995,1,,,0
52650,4,42,120,120.99,24138.495,1,,,0
52651,4,42,121,121.99,24337.995,1,,,0
52652,4,42,122,122.99,24537.495,1,,,0
52653,4,42,123,123.99,24736.995,1,,,0
52654,4,42,124,124.99,24936.495,1,,,0
52655,4,42,125,125.99,25135.995,1,,,0
52656,4,42,126,126.99,25335.495,1,,,0
52657,4,42,127,127.99,25534.995,1,,,0
52658,4,42,128,128.99,25734.495,1,,,0
52659,4,42,129,129.99,25933.995,1,,,0
52660,4,42,130,130.99,26133.495,1,,,0
52661,4,42,131,131.99,26332.995,1,,,0
52662,4,42,132,132.99,26532.495,1,,,0
52663,4,42,133,133.99,26731.995,1,,,0
52664,4,42,134,134.99,26931.495,1,,,0
52665,4,42,135,135.99,27130.995,1,,,0
52666,4,42,136,136.99,27330.495,1,,,0
52667,4,42,137,137.99,27529.995,1,,,0
52668,4,42,138,138.99,27729.495,1,,,0
52669,4,42,139,139.99,27928.995,1,,,0
52670,4,42,140,140.99,28128.495,1,,,0
52671,4,42,141,141.99,28327.995,1,,,0
52672,4,42,142,142.99,28527.495,1,,,0
52673,4,42,143,143.99,28726.995,1,,,0
52674,4,42,144,144.99,28926.495,1,,,0
52675,4,42,145,145.99,29125.995,1,,,0
52676,4,42,146,146.99,29325.495,1,,,0
52677,4,42,147,147.99,29524.995,1,,,0
52678,4,42,148,148.99,29724.495,1,,,0
52679,4,42,149,149.99,29923.995,1,,,0
52680,4,42,150,150.99,30123.495,1,,,0
52681,4,42,151,151.99,30322.995,1,,,0
52682,4,42,152,152.99,30522.495,1,,,0
52683,4,42,153,153.99,30721.995,1,,,0
52684,4,42,154,154.99,30921.495,1,,,0
52685,4,42,155,155.99,31120.995,1,,,0
52686,4,42,156,156.99,31320.495,1,,,0
52687,4,42,157,157.99,31519.995,1,,,0
52688,4,42,158,158.99,31719.495,1,,,0
52689,4,42,159,159.99,31918.995,1,,,0
52690,4,42,160,160.99,32118.495,1,,,0
52691,4,42,161,161.99,32317.995,1,,,0
52692,4,42,162,162.99,32517.495,1,,,0
52693,4,42,163,163.99,32716.995,1,,,0
52694,4,42,164,164.99,32916.495,1,,,0
52695,4,42,165,165.99,33115.995,1,,,0
52696,4,42,166,166.99,33315.495,1,,,0
52697,4,42,167,167.99,33514.995,1,,,0
52698,4,42,168,168.99,33714.495,1,,,0
52699,4,42,169,169.99,33913.995,1,,,0
52700,4,42,170,170.99,34113.495,1,,,0
52701,4,42,171,171.99,34312.995,1,,,0
52702,4,42,172,172.99,34512.495,1,,,0
52703,4,42,173,173.99,34711.995,1,,,0
52704,4,42,174,174.99,34911.495,1,,,0
52705,4,42,175,175.99,35110.995,1,,,0
52706,4,42,176,176.99,35310.495,1,,,0
52707,4,42,177,177.99,35509.995,1,,,0
52708,4,42,178,178.99,35709.495,1,,,0
52709,4,42,179,179.99,35908.995,1,,,0
52710,4,42,180,180.99,36108.495,1,,,0
52711,4,42,181,181.99,36307.995,1,,,0
52712,4,42,182,182.99,36507.495,1,,,0
52713,4,42,183,183.99,36706.995,1,,,0
52714,4,42,184,184.99,36906.495,1,,,0
52715,4,42,185,185.99,37105.995,1,,,0
52716,4,42,186,186.99,37305.495,1,,,0
52717,4,42,187,187.99,37504.995,1,,,0
52718,4,42,188,188.99,37704.495,1,,,0
52719,4,42,189,189.99,37903.995,1,,,0
52720,4,42,190,190.99,38103.495,1,,,0
52721,4,42,191,191.99,38302.995,1,,,0
52722,4,42,192,192.99,38502.495,1,,,0
52723,4,42,193,193.99,38701.995,1,,,0
52724,4,42,194,194.99,38901.495,1,,,0
52725,4,42,195,195.99,39100.995,1,,,0
52726,4,42,196,196.99,39300.495,1,,,0
52727,4,42,197,197.99,39499.995,1,,,0
52728,4,42,198,198.99,39699.495,1,,,0
52729,4,42,199,199.99,39898.995,1,,,0
52730,4,42,200,200.99,40098.495,1,,,0
52731,4,42,201,201.99,40297.995,1,,,0
52732,4,42,202,202.99,40497.495,1,,,0
52733,4,42,203,203.99,40696.995,1,,,0
52734,4,42,204,204.99,40896.495,1,,,0
52735,4,42,205,205.99,41095.995,1,,,0
52736,4,42,206,206.99,41295.495,1,,,0
52737,4,42,207,207.99,41494.995,1,,,0
52738,4,42,208,208.99,41694.495,1,,,0
52739,4,42,209,209.99,41893.995,1,,,0
52740,4,42,210,210.99,42093.495,1,,,0
52741,4,42,211,211.99,42292.995,1,,,0
52742,4,42,212,212.99,42492.495,1,,,0
52743,4,42,213,213.99,42691.995,1,,,0
52744,4,42,214,214.99,42891.495,1,,,0
52745,4,42,215,215.99,43090.995,1,,,0
52746,4,42,216,216.99,43290.495,1,,,0
52747,4,42,217,217.99,43489.995,1,,,0
52748,4,42,218,218.99,43689.495,1,,,0
52749,4,42,219,219.99,43888.995,1,,,0
52750,4,42,220,220.99,44088.495,1,,,0
52751,4,42,221,221.99,44287.995,1,,,0
52752,4,42,222,222.99,44487.495,1,,,0
52753,4,42,223,223.99,44686.995,1,,,0
52754,4,42,224,224.99,44886.495,1,,,0
52755,4,42,225,225.99,45085.995,1,,,0
52756,4,42,226,226.99,45285.495,1,,,0
52757,4,42,227,227.99,45484.995,1,,,0
52758,4,42,228,228.99,45684.495,1,,,0
52759,4,42,229,229.99,45883.995,1,,,0
52760,4,42,230,230.99,46083.495,1,,,0
52761,4,42,231,231.99,46282.995,1,,,0
52762,4,42,232,232.99,46482.495,1,,,0
52763,4,42,233,233.99,46681.995,1,,,0
52764,4,42,234,234.99,46881.495,1,,,0
52765,4,42,235,235.99,47080.995,1,,,0
52766,4,42,236,236.99,47280.495,1,,,0
52767,4,42,237,237.99,47479.995,1,,,0
52768,4,42,238,238.99,47679.495,1,,,0
52769,4,42,239,239.99,47878.995,1,,,0
52770,4,42,240,240.99,48078.495,1,,,0
52771,4,42,241,241.99,48277.995,1,,,0
52772,4,42,242,242.99,48477.495,1,,,0
52773,4,42,243,243.99,48676.995,1,,,0
52774,4,42,244,244.99,48876.495,1,,,0
52775,4,42,245,245.99,49075.995,1,,,0
52776,4,42,246,246.99,49275.495,1,,,0
52777,4,42,247,247.99,49474.995,1,,,0
52778,4,42,248,248.99,49674.495,1,,,0
52779,4,42,249,249.99,49873.995,1,,,0
52780,4,42,250,250.99,50073.495,1,,,0
52781,4,42,251,251.99,50272.995,1,,,0
52782,4,42,252,252.99,50472.495,1,,,0
52783,4,42,253,253.99,50671.995,1,,,0
52784,4,42,254,254.99,50871.495,1,,,0
52785,4,42,255,255.99,51070.995,1,,,0
52786,4,42,256,256.99,51270.495,1,,,0
52787,4,42,257,257.99,51469.995,1,,,0
52788,4,42,258,258.99,51669.495,1,,,0
52789,4,42,259,259.99,51868.995,1,,,0
52790,4,42,260,260.99,52068.495,1,,,0
52791,4,42,261,261.99,52267.995,1,,,0
52792,4,42,262,262.99,52467.495,1,,,0
52793,4,42,263,263.99,52666.995,1,,,0
52794,4,42,264,264.99,52866.495,1,,,0
52795,4,42,265,265.99,53065.995,1,,,0
52796,4,42,266,266.99,53265.495,1,,,0
52797,4,42,267,267.99,53464.995,1,,,0
52798,4,42,268,268.99,53664.495,1,,,0
52799,4,42,269,269.99,53863.995,1,,,0
52800,4,42,270,270.99,54063.495,1,,,0
52801,4,42,271,271.99,54262.995,1,,,0
52802,4,42,272,272.99,54462.495,1,,,0
52803,4,42,273,273.99,54661.995,1,,,0
52804,4,42,274,274.99,54861.495,1,,,0
52805,4,42,275,275.99,55060.995,1,,,0
52806,4,42,276,276.99,55260.495,1,,,0
52807,4,42,277,277.99,55459.995,1,,,0
52808,4,42,278,278.99,55659.495,1,,,0
52809,4,42,279,279.99,55858.995,1,,,0
52810,4,42,280,280.99,56058.495,1,,,0
52811,4,42,281,281.99,56257.995,1,,,0
52812,4,42,282,282.99,56457.495,1,,,0
52813,4,42,283,283.99,56656.995,1,,,0
52814,4,42,284,284.99,56856.495,1,,,0
52815,4,42,285,285.99,57055.995,1,,,0
52816,4,42,286,286.99,57255.495,1,,,0
52817,4,42,287,287.99,57454.995,1,,,0
52818,4,42,288,288.99,57654.495,1,,,0
52819,4,42,289,289.99,57853.995,1,,,0
52820,4,42,290,290.99,58053.495,1,,,0
52821,4,42,291,291.99,58252.995,1,,,0
52822,4,42,292,292.99,58452.495,1,,,0
52823,4,42,293,293.99,58651.995,1,,,0
52824,4,42,294,294.99,58851.495,1,,,0
52825,4,42,295,295.99,59050.995,1,,,0
52826,4,42,296,296.99,59250.495,1,,,0
52827,4,42,297,297.99,59449.995,1,,,0
52828,4,42,298,298.99,59649.495,1,,,0
52829,4,42,299,299.99,59848.995,1,,,0
52830,4,42,300,300.99,60048.495,1,,,0
52831,4,42,301,301.99,60247.995,1,,,0
52832,4,42,302,302.99,60447.495,1,,,0
52833,4,42,303,303.99,60646.995,1,,,0
52834,4,42,304,304.99,60846.495,1,,,0
52835,4,42,305,305.99,61045.995,1,,,0
52836,4,42,306,306.99,61245.495,1,,,0
52837,4,42,307,307.99,61444.995,1,,,0
52838,4,42,308,308.99,61644.495,1,,,0
52839,4,42,309,309.99,61843.995,1,,,0
52840,4,42,310,310.99,62043.495,1,,,0
52841,4,42,311,311.99,62242.995,1,,,0
52842,4,42,312,312.99,62442.495,1,,,0
52843,4,42,313,313.99,62641.995,1,,,0
52844,4,42,314,314.99,62841.495,1,,,0
52845,4,42,315,315.99,63040.995,1,,,0
52846,4,42,316,316.99,63240.495,1,,,0
52847,4,42,317,317.99,63439.995,1,,,0
52848,4,42,318,318.99,63639.495,1,,,0
52849,4,42,319,319.99,63838.995,1,,,0
52850,4,42,320,320.99,64038.495,1,,,0
52851,4,42,321,321.99,64237.995,1,,,0
52852,4,42,322,322.99,64437.495,1,,,0
52853,4,42,323,323.99,64636.995,1,,,0
52854,4,42,324,324.99,64836.495,1,,,0
52855,4,42,325,325.99,65035.995,1,,,0
52856,4,42,326,326.99,65235.495,1,,,0
52857,4,42,327,327.99,65434.995,1,,,0
52858,4,42,328,328.99,65634.495,1,,,0
52859,4,42,329,329.99,65833.995,1,,,0
52860,4,42,330,330.99,66033.495,1,,,0
52861,4,42,331,331.99,66232.995,1,,,0
52862,4,42,332,332.99,66432.495,1,,,0
52863,4,42,333,333.99,66631.995,1,,,0
52864,4,42,334,334.99,66831.495,1,,,0
52865,4,42,335,335.99,67030.995,1,,,0
52866,4,42,336,336.99,67230.495,1,,,0
52867,4,42,337,337.99,67429.995,1,,,0
52868,4,42,338,338.99,67629.495,1,,,0
52869,4,42,339,339.99,67828.995,1,,,0
52870,4,42,340,340.99,68028.495,1,,,0
52871,4,42,341,341.99,68227.995,1,,,0
52872,4,42,342,342.99,68427.495,1,,,0
52873,4,42,343,343.99,68626.995,1,,,0
52874,4,42,344,344.99,68826.495,1,,,0
52875,4,42,345,345.99,69025.995,1,,,0
52876,4,42,346,346.99,69225.495,1,,,0
52877,4,42,347,347.99,69424.995,1,,,0
52878,4,42,348,348.99,69624.495,1,,,0
52879,4,42,349,349.99,69823.995,1,,,0
52880,4,42,350,350.99,70023.495,1,,,0
52881,4,42,351,351.99,70222.995,1,,,0
52882,4,42,352,352.99,70422.495,1,,,0
52883,4,42,353,353.99,70621.995,1,,,0
52884,4,42,354,354.99,70821.495,1,,,0
52885,4,42,355,355.99,71020.995,1,,,0
52886,4,42,356,356.99,71220.495,1,,,0
52887,4,42,357,357.99,71419.995,1,,,0
52888,4,42,358,358.99,71619.495,1,,,0
52889,4,42,359,359.99,71818.995,1,,,0
52890,4,42,360,360.99,72018.495,1,,,0
52891,4,42,361,361.99,72217.995,1,,,0
52892,4,42,362,362.99,72417.495,1,,,0
52893,4,42,363,363.99,72616.995,1,,,0
52894,4,42,364,364.99,72816.495,1,,,0
52895,4,42,365,365.99,73015.995,1,,,0
52896,4,42,366,366.99,73215.495,1,,,0
52897,4,42,367,367.99,73414.995,1,,,0
52898,4,42,368,368.99,73614.495,1,,,0
52899,4,42,369,369.99,73813.995,1,,,0
52900,4,42,370,370.99,74013.495,1,,,0
52901,4,42,371,371.99,74212.995,1,,,0
52902,4,42,372,372.99,74412.495,1,,,0
52903,4,42,373,373.99,74611.995,1,,,0
52904,4,42,374,374.99,74811.495,1,,,0
52905,4,42,375,375.99,75010.995,1,,,0
52906,4,42,376,376.99,75210.495,1,,,0
52907,4,42,377,377.99,75409.995,1,,,0
52908,4,42,378,378.99,75609.495,1,,,0
52909,4,42,379,379.99,75808.995,1,,,0
52910,4,42,380,380.99,76008.495,1,,,0
52911,4,42,381,381.99,76207.995,1,,,0
52912,4,42,382,382.99,76407.495,1,,,0
52913,4,42,383,383.99,76606.995,1,,,0
52914,4,42,384,384.99,76806.495,1,,,0
52915,4,42,385,385.99,77005.995,1,,,0
52916,4,42,386,386.99,77205.495,1,,,0
52917,4,42,387,387.99,77404.995,1,,,0
52918,4,42,388,388.99,77604.495,1,,,0
52919,4,42,389,389.99,77803.995,1,,,0
52920,4,42,390,390.99,78003.495,1,,,0
52921,4,42,391,391.99,78202.995,1,,,0
52922,4,42,392,392.99,78402.495,1,,,0
52923,4,42,393,393.99,78601.995,1,,,0
52924,4,42,394,394.99,78801.495,1,,,0
52925,4,42,395,395.99,79000.995,1,,,0
52926,4,42,396,396.99,79200.495,1,,,0
52927,4,42,397,397.99,79399.995,1,,,0
52928,4,42,398,398.99,79599.495,1,,,0
52929,4,42,399,399.99,79798.995,1,,,0
52930,4,42,400,400.99,79998.495,1,,,0
52931,4,42,401,401.99,80197.995,1,,,0
52932,4,42,402,402.99,80397.495,1,,,0
52933,4,42,403,403.99,80596.995,1,,,0
52934,4,42,404,404.99,80796.495,1,,,0
52935,4,42,405,405.99,80995.995,1,,,0
52936,4,42,406,406.99,81195.495,1,,,0
52937,4,42,407,407.99,81394.995,1,,,0
52938,4,42,408,408.99,81594.495,1,,,0
52939,4,42,409,409.99,81793.995,1,,,0
52940,4,42,410,410.99,81993.495,1,,,0
52941,4,42,411,411.99,82192.995,1,,,0
52942,4,42,412,412.99,82392.495,1,,,0
52943,4,42,413,413.99,82591.995,1,,,0
52944,4,42,414,414.99,82791.495,1,,,0
52945,4,42,415,415.99,82990.995,1,,,0
52946,4,42,416,416.99,83190.495,1,,,0
52947,4,42,417,417.99,83389.995,1,,,0
52948,4,42,418,418.99,83589.495,1,,,0
52949,4,42,419,419.99,83788.995,1,,,0
52950,4,42,420,420.99,83988.495,1,,,0
52951,4,42,421,421.99,84187.995,1,,,0
52952,4,42,422,422.99,84387.495,1,,,0
52953,4,42,423,423.99,84586.995,1,,,0
52954,4,42,424,424.99,84786.495,1,,,0
52955,4,42,425,425.99,84985.995,1,,,0
52956,4,42,426,426.99,85185.495,1,,,0
52957,4,42,427,427.99,85384.995,1,,,0
52958,4,42,428,428.99,85584.495,1,,,0
52959,4,42,429,429.99,85783.995,1,,,0
52960,4,42,430,430.99,85983.495,1,,,0
52961,4,42,431,431.99,86182.995,1,,,0
52962,4,42,432,432.99,86382.495,1,,,0
52963,4,42,433,433.99,86581.995,1,,,0
52964,4,42,434,434.99,86781.495,1,,,0
52965,4,42,435,435.99,86980.995,1,,,0
52966,4,42,436,436.99,87180.495,1,,,0
52967,4,42,437,437.99,87379.995,1,,,0
52968,4,42,438,438.99,87579.495,1,,,0
52969,4,42,439,439.99,87778.995,1,,,0
52970,4,42,440,440.99,87978.495,1,,,0
52971,4,42,441,441.99,88177.995,1,,,0
52972,4,42,442,442.99,88377.495,1,,,0
52973,4,42,443,443.99,88576.995,1,,,0
52974,4,42,444,444.99,88776.495,1,,,0
52975,4,42,445,445.99,88975.995,1,,,0
52976,4,42,446,446.99,89175.495,1,,,0
52977,4,42,447,447.99,89374.995,1,,,0
52978,4,42,448,448.99,89574.495,1,,,0
52979,4,42,449,449.99,89773.995,1,,,0
52980,4,42,450,450.99,89973.495,1,,,0
52981,4,42,451,451.99,90172.995,1,,,0
52982,4,42,452,452.99,90372.495,1,,,0
52983,4,42,453,453.99,90571.995,1,,,0
52984,4,42,454,454.99,90771.495,1,,,0
52985,4,42,455,455.99,90970.995,1,,,0
52986,4,42,456,456.99,91170.495,1,,,0
52987,4,42,457,457.99,91369.995,1,,,0
52988,4,42,458,458.99,91569.495,1,,,0
52989,4,42,459,459.99,91768.995,1,,,0
52990,4,42,460,460.99,91968.495,1,,,0
52991,4,42,461,461.99,92167.995,1,,,0
52992,4,42,462,462.99,92367.495,1,,,0
52993,4,42,463,463.99,92566.995,1,,,0
52994,4,42,464,464.99,92766.495,1,,,0
52995,4,42,465,465.99,92965.995,1,,,0
52996,4,42,466,466.99,93165.495,1,,,0
52997,4,42,467,467.99,93364.995,1,,,0
52998,4,42,468,468.99,93564.495,1,,,0
52999,4,42,469,469.99,93763.995,1,,,0
53000,4,42,470,470.99,93963.495,1,,,0
53001,4,42,471,471.99,94162.995,1,,,0
53002,4,42,472,472.99,94362.495,1,,,0
53003,4,42,473,473.99,94561.995,1,,,0
53004,4,42,474,474.99,94761.495,1,,,0
53005,4,42,475,475.99,94960.995,1,,,0
53006,4,42,476,476.99,95160.495,1,,,0
53007,4,42,477,477.99,95359.995,1,,,0
53008,4,42,478,478.99,95559.495,1,,,0
53009,4,42,479,479.99,95758.995,1,,,0
53010,4,42,480,480.99,95958.495,1,,,0
53011,4,42,481,481.99,96157.995,1,,,0
53012,4,42,482,482.99,96357.495,1,,,0
53013,4,42,483,483.99,96556.995,1,,,0
53014,4,42,484,484.99,96756.495,1,,,0
53015,4,42,485,485.99,96955.995,1,,,0
53016,4,42,486,486.99,97155.495,1,,,0
53017,4,42,487,487.99,97354.995,1,,,0
53018,4,42,488,488.99,97554.495,1,,,0
53019,4,42,489,489.99,97753.995,1,,,0
53020,4,42,490,490.99,97953.495,1,,,0
53021,4,42,491,491.99,98152.995,1,,,0
53022,4,42,492,492.99,98352.495,1,,,0
53023,4,42,493,493.99,98551.995,1,,,0
53024,4,42,494,494.99,98751.495,1,,,0
53025,4,42,495,495.99,98950.995,1,,,0
53026,4,42,496,496.99,99150.495,1,,,0
53027,4,42,497,497.99,99349.995,1,,,0
53028,4,42,498,498.99,99549.495,1,,,0
53029,4,42,499,499.99,99748.995,1,,,0
53030,4,42,500,500.99,99948.495,1,,,0
53031,4,42,501,501.99,100147.995,1,,,0
53032,4,42,502,502.99,100347.495,1,,,0
53033,4,42,503,503.99,100546.995,1,,,0
53034,4,42,504,504.99,100746.495,1,,,0
53035,4,42,505,505.99,100945.995,1,,,0
53036,4,42,506,506.99,101145.495,1,,,0
53037,4,42,507,507.99,101344.995,1,,,0
53038,4,42,508,508.99,101544.495,1,,,0
53039,4,42,509,509.99,101743.995,1,,,0
53040,4,42,510,510.99,101943.495,1,,,0
53041,4,42,511,511.99,102142.995,1,,,0
53042,4,42,512,512.99,102342.495,1,,,0
53043,4,42,513,513.99,102541.995,1,,,0
53044,4,42,514,514.99,102741.495,1,,,0
53045,4,42,515,515.99,102940.995,1,,,0
53046,4,42,516,516.99,103140.495,1,,,0
53047,4,42,517,517.99,103339.995,1,,,0
53048,4,42,518,518.99,103539.495,1,,,0
53049,4,42,519,519.99,103738.995,1,,,0
53050,4,42,520,520.99,103938.495,1,,,0
53051,4,42,521,521.99,104137.995,1,,,0
53052,4,42,522,522.99,104337.495,1,,,0
53053,4,42,523,523.99,104536.995,1,,,0
53054,4,42,524,524.99,104736.495,1,,,0
53055,4,42,525,525.99,104935.995,1,,,0
53056,4,42,526,526.99,105135.495,1,,,0
53057,4,42,527,527.99,105334.995,1,,,0
53058,4,42,528,528.99,105534.495,1,,,0
53059,4,42,529,529.99,105733.995,1,,,0
53060,4,42,530,530.99,105933.495,1,,,0
53061,4,42,531,531.99,106132.995,1,,,0
53062,4,42,532,532.99,106332.495,1,,,0
53063,4,42,533,533.99,106531.995,1,,,0
53064,4,42,534,534.99,106731.495,1,,,0
53065,4,42,535,535.99,106930.995,1,,,0
53066,4,42,536,536.99,107130.495,1,,,0
53067,4,42,537,537.99,107329.995,1,,,0
53068,4,42,538,538.99,107529.495,1,,,0
53069,4,42,539,539.99,107728.995,1,,,0
53070,4,42,540,540.99,107928.495,1,,,0
53071,4,42,541,541.99,108127.995,1,,,0
53072,4,42,542,542.99,108327.495,1,,,0
53073,4,42,543,543.99,108526.995,1,,,0
53074,4,42,544,544.99,108726.495,1,,,0
53075,4,42,545,545.99,108925.995,1,,,0
53076,4,42,546,546.99,109125.495,1,,,0
53077,4,42,547,547.99,109324.995,1,,,0
53078,4,42,548,548.99,109524.495,1,,,0
53079,4,42,549,549.99,109723.995,1,,,0
53080,4,42,550,550.99,109923.495,1,,,0
53081,4,42,551,551.99,110122.995,1,,,0
53082,4,42,552,552.99,110322.495,1,,,0
53083,4,42,553,553.99,110521.995,1,,,0
53084,4,42,554,554.99,110721.495,1,,,0
53085,4,42,555,555.99,110920.995,1,,,0
53086,4,42,556,556.99,111120.495,1,,,0
53087,4,42,557,557.99,111319.995,1,,,0
53088,4,42,558,558.99,111519.495,1,,,0
53089,4,42,559,559.99,111718.995,1,,,0
53090,4,42,560,560.99,111918.495,1,,,0
53091,4,42,561,561.99,112117.995,1,,,0
53092,4,42,562,562.99,112317.495,1,,,0
53093,4,42,563,563.99,112516.995,1,,,0
53094,4,42,564,564.99,112716.495,1,,,0
53095,4,42,565,565.99,112915.995,1,,,0
53096,4,42,566,566.99,113115.495,1,,,0
53097,4,42,567,567.99,113314.995,1,,,0
53098,4,42,568,568.99,113514.495,1,,,0
53099,4,42,569,569.99,113713.995,1,,,0
53100,4,42,570,570.99,113913.495,1,,,0
53101,4,42,571,571.99,114112.995,1,,,0
53102,4,42,572,572.99,114312.495,1,,,0
53103,4,42,573,573.99,114511.995,1,,,0
53104,4,42,574,574.99,114711.495,1,,,0
53105,4,42,575,575.99,114910.995,1,,,0
53106,4,42,576,576.99,115110.495,1,,,0
53107,4,42,577,577.99,115309.995,1,,,0
53108,4,42,578,578.99,115509.495,1,,,0
53109,4,42,579,579.99,115708.995,1,,,0
53110,4,42,580,580.99,115908.495,1,,,0
53111,4,42,581,581.99,116107.995,1,,,0
53112,4,42,582,582.99,116307.495,1,,,0
53113,4,42,583,583.99,116506.995,1,,,0
53114,4,42,584,584.99,116706.495,1,,,0
53115,4,42,585,585.99,116905.995,1,,,0
53116,4,42,586,586.99,117105.495,1,,,0
53117,4,42,587,587.99,117304.995,1,,,0
