courier_zone_price_id,courier_id,couried_zone_id,from_kg,to_kg,price,status,date_added,date_modify,is_delete
59605,4,49,138.00,138.99,43636.9005,1,,,0
59606,4,49,139.00,139.99,43950.8505,1,,,0
59607,4,49,140.00,140.99,44264.8005,1,,,0
59608,4,49,141.00,141.99,44578.7505,1,,,0
59609,4,49,142.00,142.99,44892.7005,1,,,0
59610,4,49,143.00,143.99,45206.6505,1,,,0
59611,4,49,144.00,144.99,45520.6005,1,,,0
59612,4,49,145.00,145.99,45834.5505,1,,,0
59613,4,49,146.00,146.99,46148.5005,1,,,0
59614,4,49,147.00,147.99,46462.4505,1,,,0
59615,4,49,148.00,148.99,46776.4005,1,,,0
59616,4,49,149.00,149.99,47090.3505,1,,,0
59617,4,49,150.00,150.99,47404.3005,1,,,0
59618,4,49,151.00,151.99,47718.2505,1,,,0
59619,4,49,152.00,152.99,48032.2005,1,,,0
59620,4,49,153.00,153.99,48346.1505,1,,,0
59621,4,49,154.00,154.99,48660.1005,1,,,0
59622,4,49,155.00,155.99,48974.0505,1,,,0
59623,4,49,156.00,156.99,49288.0005,1,,,0
59624,4,49,157.00,157.99,49601.9505,1,,,0
59625,4,49,158.00,158.99,49915.9005,1,,,0
59626,4,49,159.00,159.99,50229.8505,1,,,0
59627,4,49,160.00,160.99,50543.8005,1,,,0
59628,4,49,161.00,161.99,50857.7505,1,,,0
59629,4,49,162.00,162.99,51171.7005,1,,,0
59630,4,49,163.00,163.99,51485.6505,1,,,0
59631,4,49,164.00,164.99,51799.6005,1,,,0
59632,4,49,165.00,165.99,52113.5505,1,,,0
59633,4,49,166.00,166.99,52427.5005,1,,,0
59634,4,49,167.00,167.99,52741.4505,1,,,0
59635,4,49,168.00,168.99,53055.4005,1,,,0
59636,4,49,169.00,169.99,53369.3505,1,,,0
59637,4,49,170.00,170.99,53683.3005,1,,,0
59638,4,49,171.00,171.99,53997.2505,1,,,0
59639,4,49,172.00,172.99,54311.2005,1,,,0
59640,4,49,173.00,173.99,54625.1505,1,,,0
59641,4,49,174.00,174.99,54939.1005,1,,,0
59642,4,49,175.00,175.99,55253.0505,1,,,0
59643,4,49,176.00,176.99,55567.0005,1,,,0
59644,4,49,177.00,177.99,55880.9505,1,,,0
59645,4,49,178.00,178.99,56194.9005,1,,,0
59646,4,49,179.00,179.99,56508.8505,1,,,0
59647,4,49,180.00,180.99,56822.8005,1,,,0
59648,4,49,181.00,181.99,57136.7505,1,,,0
59649,4,49,182.00,182.99,57450.7005,1,,,0
59650,4,49,183.00,183.99,57764.6505,1,,,0
59651,4,49,184.00,184.99,58078.6005,1,,,0
59652,4,49,185.00,185.99,58392.5505,1,,,0
59653,4,49,186.00,186.99,58706.5005,1,,,0
59654,4,49,187.00,187.99,59020.4505,1,,,0
59655,4,49,188.00,188.99,59334.4005,1,,,0
59656,4,49,189.00,189.99,59648.3505,1,,,0
59657,4,49,190.00,190.99,59962.3005,1,,,0
59658,4,49,191.00,191.99,60276.2505,1,,,0
59659,4,49,192.00,192.99,60590.2005,1,,,0
59660,4,49,193.00,193.99,60904.1505,1,,,0
59661,4,49,194.00,194.99,61218.1005,1,,,0
59662,4,49,195.00,195.99,61532.0505,1,,,0
59663,4,49,196.00,196.99,61846.0005,1,,,0
59664,4,49,197.00,197.99,62159.9505,1,,,0
59665,4,49,198.00,198.99,62473.9005,1,,,0
59666,4,49,199.00,199.99,62787.8505,1,,,0
59667,4,49,200.00,200.99,63101.8005,1,,,0
59668,4,49,201.00,201.99,63415.7505,1,,,0
59669,4,49,202.00,202.99,63729.7005,1,,,0
59670,4,49,203.00,203.99,64043.6505,1,,,0
59671,4,49,204.00,204.99,64357.6005,1,,,0
59672,4,49,205.00,205.99,64671.5505,1,,,0
59673,4,49,206.00,206.99,64985.5005,1,,,0
59674,4,49,207.00,207.99,65299.4505,1,,,0
59675,4,49,208.00,208.99,65613.4005,1,,,0
59676,4,49,209.00,209.99,65927.3505,1,,,0
59677,4,49,210.00,210.99,66241.3005,1,,,0
59678,4,49,211.00,211.99,66555.2505,1,,,0
59679,4,49,212.00,212.99,66869.2005,1,,,0
59680,4,49,213.00,213.99,67183.1505,1,,,0
59681,4,49,214.00,214.99,67497.1005,1,,,0
59682,4,49,215.00,215.99,67811.0505,1,,,0
59683,4,49,216.00,216.99,68125.0005,1,,,0
59684,4,49,217.00,217.99,68438.9505,1,,,0
59685,4,49,218.00,218.99,68752.9005,1,,,0
59686,4,49,219.00,219.99,69066.8505,1,,,0
59687,4,49,220.00,220.99,69380.8005,1,,,0
59688,4,49,221.00,221.99,69694.7505,1,,,0
59689,4,49,222.00,222.99,70008.7005,1,,,0
59690,4,49,223.00,223.99,70322.6505,1,,,0
59691,4,49,224.00,224.99,70636.6005,1,,,0
59692,4,49,225.00,225.99,70950.5505,1,,,0
59693,4,49,226.00,226.99,71264.5005,1,,,0
59694,4,49,227.00,227.99,71578.4505,1,,,0
59695,4,49,228.00,228.99,71892.4005,1,,,0
59696,4,49,229.00,229.99,72206.3505,1,,,0
59697,4,49,230.00,230.99,72520.3005,1,,,0
59698,4,49,231.00,231.99,72834.2505,1,,,0
59699,4,49,232.00,232.99,73148.2005,1,,,0
59700,4,49,233.00,233.99,73462.1505,1,,,0
59701,4,49,234.00,234.99,73776.1005,1,,,0
59702,4,49,235.00,235.99,74090.0505,1,,,0
59703,4,49,236.00,236.99,74404.0005,1,,,0
59704,4,49,237.00,237.99,74717.9505,1,,,0
59705,4,49,238.00,238.99,75031.9005,1,,,0
59706,4,49,239.00,239.99,75345.8505,1,,,0
59707,4,49,240.00,240.99,75659.8005,1,,,0
59708,4,49,241.00,241.99,75973.7505,1,,,0
59709,4,49,242.00,242.99,76287.7005,1,,,0
59710,4,49,243.00,243.99,76601.6505,1,,,0
59711,4,49,244.00,244.99,76915.6005,1,,,0
59712,4,49,245.00,245.99,77229.5505,1,,,0
59713,4,49,246.00,246.99,77543.5005,1,,,0
59714,4,49,247.00,247.99,77857.4505,1,,,0
59715,4,49,248.00,248.99,78171.4005,1,,,0
59716,4,49,249.00,249.99,78485.3505,1,,,0
59717,4,49,250.00,250.99,78799.3005,1,,,0
59718,4,49,251.00,251.99,79113.2505,1,,,0
59719,4,49,252.00,252.99,79427.2005,1,,,0
59720,4,49,253.00,253.99,79741.1505,1,,,0
59721,4,49,254.00,254.99,80055.1005,1,,,0
59722,4,49,255.00,255.99,80369.0505,1,,,0
59723,4,49,256.00,256.99,80683.0005,1,,,0
59724,4,49,257.00,257.99,80996.9505,1,,,0
59725,4,49,258.00,258.99,81310.9005,1,,,0
59726,4,49,259.00,259.99,81624.8505,1,,,0
59727,4,49,260.00,260.99,81938.8005,1,,,0
59728,4,49,261.00,261.99,82252.7505,1,,,0
59729,4,49,262.00,262.99,82566.7005,1,,,0
59730,4,49,263.00,263.99,82880.6505,1,,,0
59731,4,49,264.00,264.99,83194.6005,1,,,0
59732,4,49,265.00,265.99,83508.5505,1,,,0
59733,4,49,266.00,266.99,83822.5005,1,,,0
59734,4,49,267.00,267.99,84136.4505,1,,,0
59735,4,49,268.00,268.99,84450.4005,1,,,0
59736,4,49,269.00,269.99,84764.3505,1,,,0
59737,4,49,270.00,270.99,85078.3005,1,,,0
59738,4,49,271.00,271.99,85392.2505,1,,,0
59739,4,49,272.00,272.99,85706.2005,1,,,0
59740,4,49,273.00,273.99,86020.1505,1,,,0
59741,4,49,274.00,274.99,86334.1005,1,,,0
59742,4,49,275.00,275.99,86648.0505,1,,,0
59743,4,49,276.00,276.99,86962.0005,1,,,0
59744,4,49,277.00,277.99,87275.9505,1,,,0
59745,4,49,278.00,278.99,87589.9005,1,,,0
59746,4,49,279.00,279.99,87903.8505,1,,,0
59747,4,49,280.00,280.99,88217.8005,1,,,0
59748,4,49,281.00,281.99,88531.7505,1,,,0
59749,4,49,282.00,282.99,88845.7005,1,,,0
59750,4,49,283.00,283.99,89159.6505,1,,,0
59751,4,49,284.00,284.99,89473.6005,1,,,0
59752,4,49,285.00,285.99,89787.5505,1,,,0
59753,4,49,286.00,286.99,90101.5005,1,,,0
59754,4,49,287.00,287.99,90415.4505,1,,,0
59755,4,49,288.00,288.99,90729.4005,1,,,0
59756,4,49,289.00,289.99,91043.3505,1,,,0
59757,4,49,290.00,290.99,91357.3005,1,,,0
59758,4,49,291.00,291.99,91671.2505,1,,,0
59759,4,49,292.00,292.99,91985.2005,1,,,0
59760,4,49,293.00,293.99,92299.1505,1,,,0
59761,4,49,294.00,294.99,92613.1005,1,,,0
59762,4,49,295.00,295.99,92927.0505,1,,,0
59763,4,49,296.00,296.99,93241.0005,1,,,0
59764,4,49,297.00,297.99,93554.9505,1,,,0
59765,4,49,298.00,298.99,93868.9005,1,,,0
59766,4,49,299.00,299.99,94182.8505,1,,,0
59767,4,49,300.00,300.99,94496.8005,1,,,0
59768,4,49,301.00,301.99,94810.7505,1,,,0
59769,4,49,302.00,302.99,95124.7005,1,,,0
59770,4,49,303.00,303.99,95438.6505,1,,,0
59771,4,49,304.00,304.99,95752.6005,1,,,0
59772,4,49,305.00,305.99,96066.5505,1,,,0
59773,4,49,306.00,306.99,96380.5005,1,,,0
59774,4,49,307.00,307.99,96694.4505,1,,,0
59775,4,49,308.00,308.99,97008.4005,1,,,0
59776,4,49,309.00,309.99,97322.3505,1,,,0
59777,4,49,310.00,310.99,97636.3005,1,,,0
59778,4,49,311.00,311.99,97950.2505,1,,,0
59779,4,49,312.00,312.99,98264.2005,1,,,0
59780,4,49,313.00,313.99,98578.1505,1,,,0
59781,4,49,314.00,314.99,98892.1005,1,,,0
59782,4,49,315.00,315.99,99206.0505,1,,,0
59783,4,49,316.00,316.99,99520.0005,1,,,0
59784,4,49,317.00,317.99,99833.9505,1,,,0
59785,4,49,318.00,318.99,100147.9005,1,,,0
59786,4,49,319.00,319.99,100461.8505,1,,,0
59787,4,49,320.00,320.99,100775.8005,1,,,0
59788,4,49,321.00,321.99,101089.7505,1,,,0
59789,4,49,322.00,322.99,101403.7005,1,,,0
59790,4,49,323.00,323.99,101717.6505,1,,,0
59791,4,49,324.00,324.99,102031.6005,1,,,0
59792,4,49,325.00,325.99,102345.5505,1,,,0
59793,4,49,326.00,326.99,102659.5005,1,,,0
59794,4,49,327.00,327.99,102973.4505,1,,,0
59795,4,49,328.00,328.99,103287.4005,1,,,0
59796,4,49,329.00,329.99,103601.3505,1,,,0
59797,4,49,330.00,330.99,103915.3005,1,,,0
59798,4,49,331.00,331.99,104229.2505,1,,,0
59799,4,49,332.00,332.99,104543.2005,1,,,0
59800,4,49,333.00,333.99,104857.1505,1,,,0
59801,4,49,334.00,334.99,105171.1005,1,,,0
59802,4,49,335.00,335.99,105485.0505,1,,,0
59803,4,49,336.00,336.99,105799.0005,1,,,0
59804,4,49,337.00,337.99,106112.9505,1,,,0
59805,4,49,338.00,338.99,106426.9005,1,,,0
59806,4,49,339.00,339.99,106740.8505,1,,,0
59807,4,49,340.00,340.99,107054.8005,1,,,0
59808,4,49,341.00,341.99,107368.7505,1,,,0
59809,4,49,342.00,342.99,107682.7005,1,,,0
59810,4,49,343.00,343.99,107996.6505,1,,,0
59811,4,49,344.00,344.99,108310.6005,1,,,0
59812,4,49,345.00,345.99,108624.5505,1,,,0
59813,4,49,346.00,346.99,108938.5005,1,,,0
59814,4,49,347.00,347.99,109252.4505,1,,,0
59815,4,49,348.00,348.99,109566.4005,1,,,0
59816,4,49,349.00,349.99,109880.3505,1,,,0
59817,4,49,350.00,350.99,110194.3005,1,,,0
59818,4,49,351.00,351.99,110508.2505,1,,,0
59819,4,49,352.00,352.99,110822.2005,1,,,0
59820,4,49,353.00,353.99,111136.1505,1,,,0
59821,4,49,354.00,354.99,111450.1005,1,,,0
59822,4,49,355.00,355.99,111764.0505,1,,,0
59823,4,49,356.00,356.99,112078.0005,1,,,0
59824,4,49,357.00,357.99,112391.9505,1,,,0
59825,4,49,358.00,358.99,112705.9005,1,,,0
59826,4,49,359.00,359.99,113019.8505,1,,,0
59827,4,49,360.00,360.99,113333.8005,1,,,0
59828,4,49,361.00,361.99,113647.7505,1,,,0
59829,4,49,362.00,362.99,113961.7005,1,,,0
59830,4,49,363.00,363.99,114275.6505,1,,,0
59831,4,49,364.00,364.99,114589.6005,1,,,0
59832,4,49,365.00,365.99,114903.5505,1,,,0
59833,4,49,366.00,366.99,115217.5005,1,,,0
59834,4,49,367.00,367.99,115531.4505,1,,,0
59835,4,49,368.00,368.99,115845.4005,1,,,0
59836,4,49,369.00,369.99,116159.3505,1,,,0
59837,4,49,370.00,370.99,116473.3005,1,,,0
59838,4,49,371.00,371.99,116787.2505,1,,,0
59839,4,49,372.00,372.99,117101.2005,1,,,0
59840,4,49,373.00,373.99,117415.1505,1,,,0
59841,4,49,374.00,374.99,117729.1005,1,,,0
59842,4,49,375.00,375.99,118043.0505,1,,,0
59843,4,49,376.00,376.99,118357.0005,1,,,0
59844,4,49,377.00,377.99,118670.9505,1,,,0
59845,4,49,378.00,378.99,118984.9005,1,,,0
59846,4,49,379.00,379.99,119298.8505,1,,,0
59847,4,49,380.00,380.99,119612.8005,1,,,0
59848,4,49,381.00,381.99,119926.7505,1,,,0
59849,4,49,382.00,382.99,120240.7005,1,,,0
59850,4,49,383.00,383.99,120554.6505,1,,,0
59851,4,49,384.00,384.99,120868.6005,1,,,0
59852,4,49,385.00,385.99,121182.5505,1,,,0
59853,4,49,386.00,386.99,121496.5005,1,,,0
59854,4,49,387.00,387.99,121810.4505,1,,,0
59855,4,49,388.00,388.99,122124.4005,1,,,0
59856,4,49,389.00,389.99,122438.3505,1,,,0
59857,4,49,390.00,390.99,122752.3005,1,,,0
59858,4,49,391.00,391.99,123066.2505,1,,,0
59859,4,49,392.00,392.99,123380.2005,1,,,0
59860,4,49,393.00,393.99,123694.1505,1,,,0
59861,4,49,394.00,394.99,124008.1005,1,,,0
59862,4,49,395.00,395.99,124322.0505,1,,,0
59863,4,49,396.00,396.99,124636.0005,1,,,0
59864,4,49,397.00,397.99,124949.9505,1,,,0
59865,4,49,398.00,398.99,125263.9005,1,,,0
59866,4,49,399.00,399.99,125577.8505,1,,,0
59867,4,49,400.00,400.99,125891.8005,1,,,0
59868,4,49,401.00,401.99,126205.7505,1,,,0
59869,4,49,402.00,402.99,126519.7005,1,,,0
59870,4,49,403.00,403.99,126833.6505,1,,,0
59871,4,49,404.00,404.99,127147.6005,1,,,0
59872,4,49,405.00,405.99,127461.5505,1,,,0
59873,4,49,406.00,406.99,127775.5005,1,,,0
59874,4,49,407.00,407.99,128089.4505,1,,,0
59875,4,49,408.00,408.99,128403.4005,1,,,0
59876,4,49,409.00,409.99,128717.3505,1,,,0
59877,4,49,410.00,410.99,129031.3005,1,,,0
59878,4,49,411.00,411.99,129345.2505,1,,,0
59879,4,49,412.00,412.99,129659.2005,1,,,0
59880,4,49,413.00,413.99,129973.1505,1,,,0
59881,4,49,414.00,414.99,130287.1005,1,,,0
59882,4,49,415.00,415.99,130601.0505,1,,,0
59883,4,49,416.00,416.99,130915.0005,1,,,0
59884,4,49,417.00,417.99,131228.9505,1,,,0
59885,4,49,418.00,418.99,131542.9005,1,,,0
59886,4,49,419.00,419.99,131856.8505,1,,,0
59887,4,49,420.00,420.99,132170.8005,1,,,0
59888,4,49,421.00,421.99,132484.7505,1,,,0
59889,4,49,422.00,422.99,132798.7005,1,,,0
59890,4,49,423.00,423.99,133112.6505,1,,,0
59891,4,49,424.00,424.99,133426.6005,1,,,0
59892,4,49,425.00,425.99,133740.5505,1,,,0
59893,4,49,426.00,426.99,134054.5005,1,,,0
59894,4,49,427.00,427.99,134368.4505,1,,,0
59895,4,49,428.00,428.99,134682.4005,1,,,0
59896,4,49,429.00,429.99,134996.3505,1,,,0
59897,4,49,430.00,430.99,135310.3005,1,,,0
59898,4,49,431.00,431.99,135624.2505,1,,,0
59899,4,49,432.00,432.99,135938.2005,1,,,0
59900,4,49,433.00,433.99,136252.1505,1,,,0
59901,4,49,434.00,434.99,136566.1005,1,,,0
59902,4,49,435.00,435.99,136880.0505,1,,,0
59903,4,49,436.00,436.99,137194.0005,1,,,0
59904,4,49,437.00,437.99,137507.9505,1,,,0
59905,4,49,438.00,438.99,137821.9005,1,,,0
59906,4,49,439.00,439.99,138135.8505,1,,,0
59907,4,49,440.00,440.99,138449.8005,1,,,0
59908,4,49,441.00,441.99,138763.7505,1,,,0
59909,4,49,442.00,442.99,139077.7005,1,,,0
59910,4,49,443.00,443.99,139391.6505,1,,,0
59911,4,49,444.00,444.99,139705.6005,1,,,0
59912,4,49,445.00,445.99,140019.5505,1,,,0
59913,4,49,446.00,446.99,140333.5005,1,,,0
59914,4,49,447.00,447.99,140647.4505,1,,,0
59915,4,49,448.00,448.99,140961.4005,1,,,0
59916,4,49,449.00,449.99,141275.3505,1,,,0
59917,4,49,450.00,450.99,141589.3005,1,,,0
59918,4,49,451.00,451.99,141903.2505,1,,,0
59919,4,49,452.00,452.99,142217.2005,1,,,0
59920,4,49,453.00,453.99,142531.1505,1,,,0
59921,4,49,454.00,454.99,142845.1005,1,,,0
59922,4,49,455.00,455.99,143159.0505,1,,,0
59923,4,49,456.00,456.99,143473.0005,1,,,0
59924,4,49,457.00,457.99,143786.9505,1,,,0
59925,4,49,458.00,458.99,144100.9005,1,,,0
59926,4,49,459.00,459.99,144414.8505,1,,,0
59927,4,49,460.00,460.99,144728.8005,1,,,0
59928,4,49,461.00,461.99,145042.7505,1,,,0
59929,4,49,462.00,462.99,145356.7005,1,,,0
59930,4,49,463.00,463.99,145670.6505,1,,,0
59931,4,49,464.00,464.99,145984.6005,1,,,0
59932,4,49,465.00,465.99,146298.5505,1,,,0
59933,4,49,466.00,466.99,146612.5005,1,,,0
59934,4,49,467.00,467.99,146926.4505,1,,,0
59935,4,49,468.00,468.99,147240.4005,1,,,0
59936,4,49,469.00,469.99,147554.3505,1,,,0
59937,4,49,470.00,470.99,147868.3005,1,,,0
59938,4,49,471.00,471.99,148182.2505,1,,,0
59939,4,49,472.00,472.99,148496.2005,1,,,0
59940,4,49,473.00,473.99,148810.1505,1,,,0
59941,4,49,474.00,474.99,149124.1005,1,,,0
59942,4,49,475.00,475.99,149438.0505,1,,,0
59943,4,49,476.00,476.99,149752.0005,1,,,0
59944,4,49,477.00,477.99,150065.9505,1,,,0
59945,4,49,478.00,478.99,150379.9005,1,,,0
59946,4,49,479.00,479.99,150693.8505,1,,,0
59947,4,49,480.00,480.99,151007.8005,1,,,0
59948,4,49,481.00,481.99,151321.7505,1,,,0
59949,4,49,482.00,482.99,151635.7005,1,,,0
59950,4,49,483.00,483.99,151949.6505,1,,,0
59951,4,49,484.00,484.99,152263.6005,1,,,0
59952,4,49,485.00,485.99,152577.5505,1,,,0
59953,4,49,486.00,486.99,152891.5005,1,,,0
59954,4,49,487.00,487.99,153205.4505,1,,,0
59955,4,49,488.00,488.99,153519.4005,1,,,0
59956,4,49,489.00,489.99,153833.3505,1,,,0
59957,4,49,490.00,490.99,154147.3005,1,,,0
59958,4,49,491.00,491.99,154461.2505,1,,,0
59959,4,49,492.00,492.99,154775.2005,1,,,0
59960,4,49,493.00,493.99,155089.1505,1,,,0
59961,4,49,494.00,494.99,155403.1005,1,,,0
59962,4,49,495.00,495.99,155717.0505,1,,,0
59963,4,49,496.00,496.99,156031.0005,1,,,0
59964,4,49,497.00,497.99,156344.9505,1,,,0
59965,4,49,498.00,498.99,156658.9005,1,,,0
59966,4,49,499.00,499.99,156972.8505,1,,,0
59967,4,49,500.00,500.99,157286.8005,1,,,0
59968,4,49,501.00,501.99,157600.7505,1,,,0
59969,4,49,502.00,502.99,157914.7005,1,,,0
59970,4,49,503.00,503.99,158228.6505,1,,,0
59971,4,49,504.00,504.99,158542.6005,1,,,0
59972,4,49,505.00,505.99,158856.5505,1,,,0
59973,4,49,506.00,506.99,159170.5005,1,,,0
59974,4,49,507.00,507.99,159484.4505,1,,,0
59975,4,49,508.00,508.99,159798.4005,1,,,0
59976,4,49,509.00,509.99,160112.3505,1,,,0
59977,4,49,510.00,510.99,160426.3005,1,,,0
59978,4,49,511.00,511.99,160740.2505,1,,,0
59979,4,49,512.00,512.99,161054.2005,1,,,0
59980,4,49,513.00,513.99,161368.1505,1,,,0
59981,4,49,514.00,514.99,161682.1005,1,,,0
59982,4,49,515.00,515.99,161996.0505,1,,,0
59983,4,49,516.00,516.99,162310.0005,1,,,0
59984,4,49,517.00,517.99,162623.9505,1,,,0
59985,4,49,518.00,518.99,162937.9005,1,,,0
59986,4,49,519.00,519.99,163251.8505,1,,,0
59987,4,49,520.00,520.99,163565.8005,1,,,0
59988,4,49,521.00,521.99,163879.7505,1,,,0
59989,4,49,522.00,522.99,164193.7005,1,,,0
59990,4,49,523.00,523.99,164507.6505,1,,,0
59991,4,49,524.00,524.99,164821.6005,1,,,0
59992,4,49,525.00,525.99,165135.5505,1,,,0
59993,4,49,526.00,526.99,165449.5005,1,,,0
59994,4,49,527.00,527.99,165763.4505,1,,,0
59995,4,49,528.00,528.99,166077.4005,1,,,0
59996,4,49,529.00,529.99,166391.3505,1,,,0
59997,4,49,530.00,530.99,166705.3005,1,,,0
